,tweet,language,mentions
2785,political like narendra modi ji matter someone commenting india internal matters different,en,[]
2786,kal agar ghar ke mukhiya se kisi baat pe jhagda vo bhi xenocide ban jaayenge gazab ka logic hai,hi,[]
2787,mean name annadata anything,en,[]
2788,mention point number page number written bill help corporates need share news article time read mention point figure,en,[]
2789,vaise ye rajmata italian ko kaise bhul gaye se vo bhi add hoti hai,hi,[]
2790,ji mujhe lagta hai ye mohday adarniye pradhan mantri ji ka sapna congress mukt bharat pura karke hi maanenge,hi,[]
2791,indira gandhi ji ne daak ticket baati thi savarkar ji ke naam pe vo bhi galat hai bas hi sahi hai,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
2792,press card banwa lete bina press card ke jaaoge thukai zabardast hogi,hi,[]
2793,ye aur kar raha hai,hi,[]
2794,lo bhai comparing demands xenocide concentration camp gazab ka logic hai bhai sahab caa ye flop ho gaya kuch naya try karo germany baithke script nahi ban rahi hai kya,in,[]
2795,kya ye hi karan hai jis wajha se pe hai,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
2796,read,en,[]
2797,abhi tak farm laws laagu nahi hua hai,hi,[]
2798,bhai bhindarwala konsi kheti karta tha agar vo terrorist nahi tha indira ji ne thoka kyo,hi,[]
2799,according previous data plan visit shop purchase movie download home,en,[]
2800,dear problem finish gb days era missed call getting unlimited calls many people working internet cost internet cheaper previous plans,en,[]
2801,make amendment problem want take rights,en,[]
2802,imf support law good know better us,en,[]
2803,previous prices phone calls internet please tell,en,[]
2804,today price,en,[]
2805,increase price use sim card,en,[]
2806,saying gb days cheapest gb day unlimited call days expensive,en,[]
2807,understand written bill creating rumor like person got,en,[]
2808,jio also option like airtel vodafone price internet today jio launch,en,[]
2809,result rate farmers suicide decreasing day day private players option necessary,en,[]
2810,problem old option apmc available sell crops stop others sell products private companies govt ready amendment point point,en,[]
2811,,und,[]
2812,better idea please suggest,en,[]
2813,successful vegetable sector problem crops,en,[]
2814,know solve problem,en,[]
2815,,und,[]
2816,,hi,[]
2817,anything else,en,[]
2818,means collecting information like daily routine,en,[]
2819,oops,en,[]
2820,govt india interfare myanmar,en,[]
2821,putting comment interfare,en,[]
2822,giving news interfare different,en,[]
2823,want yaa iss paar yaa us paar,hi,[]
2824,unions support bill ok repeal take responsibility farmers sucide promise farmer sucide next time,en,[]
2825,face tears joy face tears joy kuch gine chune logo dabao banayenge trump ke sanctions india pe dabao nahi bana paaye ye log dabao banayenge,tl,[]
2826,mean interfare right,en,[]
2827,yes course half information dangerous unions entire farmers problem make amendment point point,en,[]
2828,bku leftists farm union farm union supported bill,en,[]
2829,sir called intellectual commenting farm law even know farm bill commenting neet jee even complete schooling life properly,en,[]
2830,called annadata ke sahare apni naiyya paar karenge,hi,"[{'screen_name': 'rihanna', 'name': 'rihanna', 'id': '79293791'}]"
2831,victim card haazir hai,en,[]
2832,sir jin logo ko abhi jee aur neet ke baare nahi pata vo kabhi jee pe comment kar dete hai jaha imf khud keh raha hai farm bill se logo ki income acchi hogi waha aise log farmers protest apna samarthan de dete hai,hi,[]
2833,ji ye kaise yaad rakkhenge yaad rakte hi inki rajnaitik dukan band ho jaayegi,hi,[]
2834,dear every country internal matters think country also mean interfere others internal matters worried internet connection think internet important citizen life,en,"[{'screen_name': 'rihanna', 'name': 'rihanna', 'id': '79293791'}]"
2835,clapping hands clapping hands iswar aapko lambi aayu pradan kare,in,[]
2836,,hi,[]
2837,liberanduo ke upar aur govts ke loopholes ke upar,hi,[]
2838,,und,[]
2839,fir bhi nazar banaye rakkho filhal saal baad dekhte hai kya hota hai,hi,[]
2840,dekhte hai vaise bhi agar ye pura nahi karenge koi aur party means jo opposition active hai bihar assembly vo bhi pura nahi karenge fir bhi nazar banaye rakkho koi industry set hoti hai yaa nahi,hi,[]
2841,,hi,[]
2842,,hi,[]
2843,,hi,[]
2844,duggal sahab main tumhari jagha hota ye sawal ji ke saal ke rule baad puchta kyoki kya hai naa smart cities saal bilkul hi nahi bante agar dusre desh bante ho vo mujhe nahi pata,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
2845,way ye laakh waali fake news konse portal se mili thi,hi,[]
2846,saal smart city saal india ek tunnel banti hai aur saal smart city,et,[]
2847,agree,en,[]
2848,bhai budget pe video kab release hoga,tl,[]
2849,simple bhi aap par suit karta hai ji accha hai,hi,"[{'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
2850,sir question agree divestment party saying govt sold private companies opinion,en,[]
2851,bro make video,en,[]
2852,asking smart cities,en,[]
2853,aaj jo budget kaha gaya hai meri request hai kal yaa aaj sham ek video post kar,hi,[]
2854,ab jab kaand ho gaya tab iski sajish uski sajish,hi,[]
2855,baar baar kaha tha protest kuch khalistani elements ghuse pade hai kya kaha tha bechare annadatao ko khalistani kaha jaa raha hai,hi,[]
2856,kabhi rss ki sajish hoti hai kabhi bjp ki sajish kabhi iski sajish kabhi uski sajish matlab har jagha sajish delhi police ne ek din pehle hi chetavni di thi tractor march ke violence ho sakta hai kya kaha tha sarkar humara tractor march rukwa rahi hai,hi,[]
2857,going troll careful,en,[]
2858,andolan kisano ka tha ram mandir ki jhaki se kya lena dena,hi,[]
2859,aur kis kis ko dikhaoge,hi,[]
2860,ye poster un logo ko dikhana jo months border seal ki wajha se bandhak bane hue ye poster un logo ko dikhana jin logo ne apna nuksan sha ye poster un logo ko dikhana jinhone farmers protest ko apna nuksan ke isliye samarthan diya tha kyoki ye annadata,hi,[]
2861,deta hoga lekin iss tarah kaand kabhi bhi bardas nahi ho sakta,hi,[]
2862,means protest farmer protest political agenda,en,[]
2863,jab tak dharne pe baithne ki baat kar rahe tab thik tha jaise hi farm bill ko support kar diya rss ke agent ban gaye bhai gazab ka logic hai,hi,[]
2864,aur koi sher bacha hai,hi,[]
2865,vaise dono ke conversation dam hai,en,[]
2866,haa bhai ladakh tripura assam aur baaki ke north east states religious afeem ke balboote hi aaye hai,hi,[]
2867,use hi rehne,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]"
2868,ye baat lal qile kaand karne se pehle sochna chahiye tha,hi,[]
2869,lekin dangai zaroor tha,hi,[]
2870,matlab chit bhi meri pat bhi meri,hi,[]
2871,aaj natija ye hai khalistaniyo ne kaand kar diya ab ye narative banaya jaa raha hai bechare sikho ko pakistan khalistani bataya jaa raha hai,hi,[]
2872,dear say bechare protesters ko ye kaha jaa raha vo kaha jaa raha shuru jaa raha tha kuch khalistani elements protests ke ander hai aur kya kaha tha bechare kisano khalistani bataya jaa raha hai,hi,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
2873,kisan yaani bicholiya,hi,[]
2874,jihadiyo ko ab gussa aa raha hai,hi,[]
2875,saare kaam main hi karunga kya tum log bhi kuch karoge,hi,[]
2876,,hi,[]
2877,ho sakta hai delhi kisi nuksan ke bill ka payment ab lena shuru kar de,hi,[]
2878,germany waale bhaiya kya hai naa protest tabhi safal aur mazboot hota hai jab janata ka saath ho jo kaand red fort pe kiya hai ab thode hi naa janata chodegi,hi,[]
2879,lekin hindi bhashi aapke liye bahari hai aapko hindi bhashiyo ka saath kyo chahiye,hi,[]
2880,,hi,[]
2881,ji kya hai naa ab tanashahi dikhani hi padegi aur zandbatao ko seats dene waalo ki tanashahi dekhni padegi jab tak thukai nahi tab tak vidai nahi,hi,[]
2882,grinning face sweat grinning face sweat squinting face tongue,und,[]
2883,,hi,[]
2884,bill payment payment,hi,[]
2885,lekin utarke fek nahi diya,eu,[]
2886,itni jaldi kya hai abhi dande khaane baaki hai,hi,[]
2887,ji inpe zabardast dande padne chahiye varna ye fir iss tarah ki utpatang harqat karenge,hi,[]
2888,dekhte hai ji humari soi hui sarkar ab kitni jaagi hai,hi,"[{'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
2889,get answer first question mine give answer,en,[]
2890,ye dikhane se called annadatao ke kaand maaf ho jaayenge,hi,[]
2891,gazab ka criticism hai main iski kadi ninda karta hu aur bhi koi sabd ho use bhi jod,hi,[]
2892,way ye first pic kaha ki hai,en,[]
2893,happy republic day ji,en,"[{'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
2894,ye baat vo keh rahi hai jinhone apni sasuma ko ghar se nikal diya tha,hi,[]
2895,aur ye court kaam nahi karte lawyer know law evidence better,en,[]
2896,ji ek vaise bhi aapki aukat waali ho gayi hai kripya aisi harqate karne se bache jahan aapki aukat paise waali ho,hi,[]
2897,ye baat vo keh raha jo khud tarah ki harqat kar rahe hai,hi,[]
2898,say anything annadata zhanddata,en,[]
2899,govt sleeping,en,[]
2900,ji ji agar aapki nind puri ho gayi ho kripya jaagne ka kasht kare,hi,"[{'screen_name': 'amitshah', 'name': 'amit shah', 'id': '1447949844'}]"
2901,koi nahi script likkhke laao flop script se log bor ho gaye hai,hi,[]
2902,desh sab kuch dekh raha hai lekin sarkar rahi hai,hi,[]
2903,sarkar rahi hai,hi,[]
2904,jis state msdarso ko priority sabse jyada mili hui hai usi state muslim sabse pichda hai,hi,[]
2905,chaahe bengal ka yuva bengal chodke gujarat hi kyo naa chala jaaye lekin didi bengal ko gujarat thode hi naa banayegi,hi,[]
2906,good morning ji aasha karta hu aapka din accha rahe,tl,"[{'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
2907,facebook post hai,en,[]
2908,face hand mouth face hand mouth,hi,[]
2909,madam india already hindu nation secular state nation india known culture heritage,en,[]
2910,face tears joy face tears joy,hi,[]
2911,maine ye nahi kaha didi apni jagha pe sahi hai vo bhi galat hai lekin kisi anushthan ki bhi ek maryada aur tameez dono honi chahiye,hi,"[{'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}]"
2912,maryadapurshottam shri ram maryadao ka bhi samman karte jinhone jai shri ram ka naara lagaya hai anushthan ke anusaar maryada ka ullanghan bhi hai sirf akeli hi doshi nahi hai ye log bhi hai,hi,"[{'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}]"
2913,shri ram also known maryadapursottam raised slogan jai shri ram least also follow decorum understand slogan jai shri ram insult anyone,en,[]
2914,shri ram ke naare se tmc waalo ko azeeb diarrhea ho jaata hai ignore kar deti apman waali konsi baat hai,hi,[]
2915,waha kisine ne didi ka gala nahi pakda hai seedhe hi bola hai aur mujhe nahi lagta kisiko apatti honi chahiye aur apke party leader par nishana saadhte hue pure ram bhakto ko hi apraadh ki shreni daal diya,hi,"[{'screen_name': 'mamataofficial', 'name': 'mamata banerjee', 'id': '2526794479'}, {'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]"
2916,india india india india,hi,[]
2917,thanks suggestion,en,[]
2918,bill wapas liya desh ke kisan sangathan sadak pe utar padenge,hi,[]
2919,lekin lagega kaise unke pass kagaz hi nahi hai kagaz bakriya kha gayi,hi,[]
2920,thanks,en,[]
2921,dna,hi,"[{'screen_name': 'sudhirchaudhary', 'name': 'sudhir chaudhary', 'id': '75246346'}]"
2922,bhai utna hi blame karenge jeetne ki zaroorat hai thik hai,hi,[]
2923,ji kya aap book ka naam bata sakte hai,hi,[]
2924,needs election party president know president gandhi family someone gandhi family loyal,en,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
2925,agar ye log blackmail karne success ho jaata hai kya pata kal triple talaq aur article restore karne ki maangh naa uth jaaye,hi,[]
2926,,hi,[]
2927,pressure banaye rakkha,hi,[]
2928,well mr prime minister india always help neighbors hope relationship always strong,en,[]
2929,,hi,[]
2930,,hi,[]
2931,ab dande chalwaane chahiye,hi,[]
2932,also like french president,en,"[{'screen_name': 'emmanuelmacron', 'name': 'emmanuel macron', 'id': '1976143068'}]"
2933,lekin ki jagha koi aur ho kripya suggest kare,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
2934,congratulations president vice president hope leadership relationship india usa remain strong good day,en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}]"
2935,congratulations president hope leadership india usa relationship always strong good day,en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}]"
2936,lekin jaane de tab naa itna prem jo karte hai pm se kaise jaane de sakte hai,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
2937,thank sir australian team also played well,en,[]
2938,behral fun karne ke liye bahut hai thank company agar aur prophet muhammad sahab ka cartoon mile usse main aur bhi karamat karne ki soch raha hu,hi,[]
2939,munna prophet muhammad ka cartoon mast tha main bhi ab toilet use karna shuru kar chuka hu,hi,[]
2940,ab violet karna freedom expression hai bhai aap hi ko mubarak ho agar iske ulta ho jaata means called shantipriye abhi tak kya se kya ho jaata ye upar waala hi jaane,hi,[]
2941,aap national television pe bhi aaye,hi,[]
2942,dekhli,in,[]
2943,aur tamam liberandu rehte kaha hai inhe pata nahi hai kya jis din pokran military exercise ho rahi thi usi din desh ko pata chal gaya tha,hi,[]
2944,isse accha main apne phone se hi chat karu kya zaroorat hai alag chatting app ki vaise bhi sms free hai,hi,[]
2945,bhai aap bhi donate karoge yaa ye bolke ignore karoge isse accha main school hospital pe hi kharcha karunga,hi,[]
2946,seen air force practicing pokran time learn something happening pakistan,en,[]
2947,major sahab opinion arnab leak chat,en,[]
2948,govt needs find solutions,en,[]
2949,main ek hi baat kahunga dekhte hai aage kya hota hai,hi,[]
2950,vo hi keh raha agar ambani adani ko nahi bechna hai mat becho mandiya khuli hai,hi,[]
2951,jisse accha price mile use becho,hi,[]
2952,konsa point hai bill ka jis wajha se fight chal rahi hai,hi,[]
2953,padhna nahi aata kya,hi,[]
2954,kisan apni fasal nahi bechta,in,[]
2955,private company option want sell apmc available sell,en,[]
2956,aur kripya farm bill padha liya kare khud bhi confusion rehte ho aur dusro ko bhi confuse karte ho,hi,[]
2957,bhaiya agar ambani aur adani se taqlif hai bhai apmc khuli hui hai kripya waha jaake maal beche bill ye nahi keh raha ambani aur adani ko bechna hi padega khud nahi bechna hai mat becho lekin jo bechna chahta hai usko bechne,hi,[]
2958,ise hi rajneeti kehte hai,hi,[]
2959,oppose,en,[]
2960,kyoki kanoon rad karne se desh ke kisan sangathan pradarshan kar baithenge,hi,[]
2961,lekin sarkar kya kar rahi hai jald action kyo nahi le rahi hai,hi,[]
2962,yaani thukai acche se chal rahi hai,hi,[]
2963,chalo accha hua mahashay ne ye nahi kaha patang hi banned kar fir bhi ek hi community ko leke saara gyan bahar aata hai,hi,[]
2964,ki adat ban chuki hai har baat ka virodh karne ki,hi,[]
2965,instead diljit dosant u ad one yogender yadav,en,[]
2966,mera question hai ki sarkar police reform kyo nahi laati,et,[]
2967,syama prasad mukherjee,hi,[]
2968,pehle jihadiyo ko thok lo fir enjoy karo g,in,[]
2969,worry tomorrow everyone hate cji,en,[]
2970,ab liberals ko bharosa hone laga supreme court pe,et,[]
2971,,hi,[]
2972,inject bjp vaccine otherwise become impotent,en,[]
2973,rt western democracy rapid decline freedom speech time true prajatantr sanatan dharm established,en,"[{'screen_name': 'vjjha', 'name': 'vibhuti jha 🇮🇳🇺🇸', 'id': '20826401'}]"
2974,speech block road also come road stones acids found tahir hussain house,en,[]
2975,understand one thing hate speech hum bhi sadak pe utrenge,en,[]
2976,please correct spelling malviya,en,[]
2977,joke indian politics,en,[]
2978,dear sometimes doubt loyalty towards users,en,"[{'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}]"
2979,account suspend tweet suspend account tweet,en,"[{'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}, {'screen_name': 'chedetofficial', 'name': 'dr mahathir mohamad', 'id': '2974181588'}]"
2980,rt,hi,"[{'screen_name': 'dchaurasia2312', 'name': 'deepak chaurasia', 'id': '74457733'}]"
2981,kon zabardasti kar raha hai agar ye marna chahate hai mare kon care karta hai,hi,[]
2982,create rumor front read bill properly problem adani need sell products adani group option apmc apmc available go sell products,en,[]
2983,mean create trouble others protest open ground like anna hazari ji retired army persons also protest govt never create trouble common people succeed,en,[]
2984,agar main apna data secure nahi kar sakta isse behtar hai uninstall kar du aur hike use karna start kar du thode made india ko bal bhi milega,hi,[]
2985,varna,sv,[]
2986,sawal sabse hote hai kyoki vo bhi representative hai,hi,[]
2987,ye sochne waale ke upar depend karta hai,hi,[]
2988,choice people different point view,en,[]
2989,missed class,en,[]
2990,please read bill properly manpreet ji,en,[]
2991,argument less people one word name argument andh bhakt argue yes argument andhbhakt,en,[]
2992,rumor bill finish farming hope read bill,en,[]
2993,believe problem solve talks mean people create trouble others anna hazard also protest never create trouble common people,en,[]
2994,ab ka main bata nahi sakta vo kab surprise dete hai kuch bharosa nahi jaise ladakh jaake surprise de diya tha,hi,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}]"
2995,saying farmers ready sell crops corporates high prices rumor,en,[]
2996,vaise socha nahi tha ye fraud protesters ji ko bhi apne poster ad kar lenge,hi,"[{'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
2997,still common paying heavy prices essential commodities farmers getting proper price darling create rumour front understand losing arhati system good day,en,[]
2998,ye ek fraud protest hai sarkar ko majboor nahi kar paa rahe hai isliye janata ko pareshan kar rahe hai,hi,[]
2999,peaceful protest blocking highway create trouble common people,en,[]
3000,one,en,[]
3001,ye khud hi dukhi hai pappu ko president banane ki baat se,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
3002,bjp,und,[]
3003,worry bhi dusre niklne waale hai,et,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}, {'screen_name': 'kamalaharris', 'name': 'kamala harris', 'id': '30354991'}, {'screen_name': 'emmanuelmacron', 'name': 'emmanuel macron', 'id': '1976143068'}]"
3004,evidence arnab goswami guilty era social media put public platform proof even shout judges transferred,en,[]
3005,rana ayyub arfa khanum ravish kumar rajdeep sardesai barkha duty etc people jail,hi,[]
3006,court wants evidence say show paper,en,[]
3007,judge transferred reason think new judge dismiss decision,en,[]
3008,even govt transfer judge without permission according rule judge transferred days application paper,en,[]
3009,dear one taking seriously rubbish argument congress party says judge transferred reason repeating like parrot yes judge transferred reason,en,[]
3010,ignore made joke make joke father mother,en,[]
3011,way like carlie hebdo cartoon made prophet muhammad,en,[]
3012,ye bhokke sirf publicity hi bator sakte hai vote nahi,hi,[]
3013,vo kaise,lt,[]
3014,sawal ye hai hisse lenge naa,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
3015,think change profile pic looking good black crimson rather red,en,[]
3016,samajhlo mujhe mili nahi vo hi puch raha hu china ke saath konsi deal hui hai,hi,[]
3017,way atal ji right wing extremist hitler aaj unki yaad kaise aa gayi,en,[]
3018,lekin humari haalat abhi bhi infrustracture ki kamiyo ka shikar hai,hi,[]
3019,ab inka hisab main saadhe saal waali sarkaro se nahi maangh sakta naa,hi,[]
3020,aur jaha humari politics climate change role global politics honi chahiye waha abhi bhi humari politics kitno ko subsidy milni chahiye garibo ke account kitna paisa gaya abhi tak wahi hum atke hue hai,tl,[]
3021,article ko panah kisne di iski jawab dehi purani sarkaro se hi ki jaayegi un ki permanent seat ko chodna iski jawab dehi purani govt se hi puche jaayege naa,hi,[]
3022,abhi sarkar ko utna hi kosunga jitna saal vo rule ki hai,hi,[]
3023,bhai kabhi dono ek saath online aaya karo ke saath,hi,"[{'screen_name': 'aktkadmin', 'name': 'aaj ki taza khabar (youtube channel)', 'id': '2978821568'}, {'screen_name': 'liberal_hindu', 'name': 'theliberal hindu', 'id': '3040377754'}, {'screen_name': 'satyasanatanind', 'name': 'satya sanatan (youtube channel)', 'id': '1029449886931009536'}]"
3024,chalo maan leta hu bade ilaaz ke liye adarniye sonia ji videsh chali jaati hai samajh sakta hu indian health sector congress years tak develop nahi kar paayi routine ke liye bhi nehru ji ke banaye institution pe bharosa nahi,hi,[]
3025,kyoki hai naa sarkar ko bane hue kuch hi saal hue aur nehru ji ke banaye hue institutions reforms ki zaroorat hai jo ki chal raha aur dhindora pitne waale koi aur,hi,[]
3026,accha china ke saath konse project ko leke deal hui,ht,[]
3027,mere upar ki line bhi padh lete,hi,[]
3028,kyoki vo nehru ji ke banaye hue institutions hai isliye jiska ahsan ginati rehti hai,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
3029,mujhe maanke chalna chahiye bhi iske liye aage aayenge,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
3030,filhal jis pfizer ki vaccine ko approval mila hai uska bhi yahi haal hai basically jab tak nd dose nahi lagegi tab tak koi result nahi ok behral ne agar congress mukt bharat ka sankalp liye kare ye bayan baazi kisiko koi farq nahi padta,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
3031,lekin kya mujhe maan lena chahiye bhi trail hissa lenge,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
3032,jo ki se hi hai,hi,"[{'screen_name': 'bjp4india', 'name': 'bjp', 'id': '207809313'}]"
3033,filal ko lag chuka hai baakiyo ka dekhte hai,hi,"[{'screen_name': 'anilvijminister', 'name': 'anil vij minister haryana', 'id': '317832990'}]"
3034,aur vaise bhi jo apne banaye hue indian hospitals pe hi bharosa nahi karti vo upa karyakal ke doran use nda waale kya bharosa hoga,hi,"[{'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
3035,vo hi kaha vo thik hai kya jimmedari ji bhi nahi aayega yaa fir unhe pfizer waalo pe hi bharosa hai,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
3036,vo thik hai kya ji bhi ek mukhye vipakshi party ke neta ke roop ye zimmedari nahi lenge,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
3037,,und,[]
3038,bangladesh thode project ke naam batayenge jispe bangladesh ki govt investment kar rahi hai,hi,[]
3039,dear translate tweet request please help translate,en,"[{'screen_name': 'twitterindia', 'name': 'twitter india', 'id': '103770785'}]"
3040,,und,[]
3041,isliye namaz ke liye road block karte ho taaki bhik mil jaaye,hi,[]
3042,kis paar,hi,[]
3043,yaha gyan pelne waalo ko dhunda jaa raha hai,hi,[]
3044,happy new year ji happy birthday also,en,"[{'screen_name': 'jm_scindia', 'name': 'jyotiraditya m. scindia', 'id': '2892809359'}]"
3045,unfortunately missing champion environment,en,[]
3046,happy new year u hope year make something special,en,[]
3047,sir iss baar patakho pe rok nahi lagai,hi,[]
3048,happy new year bhai hope ye saal ke jaisa naa kate aur apne champion environmentalists ko miss kar raha hu,hi,[]
3049,wish year worse like,en,[]
3050,lekin kuch baccho ko bahut pasand aaya school nahi jaana pada teachers ki daat nahi sunni pad rahi hai homework ka pressure nahi,hi,[]
3051,absolutely agree sir,en,[]
3052,mr giving lecture religious freedom india consider country happening khyber pakhtunkhwa,en,"[{'screen_name': 'imrankhanpti', 'name': 'imran khan', 'id': '122453931'}]"
3053,ummid pe duniya tiki hai,hi,[]
3054,face tears joy face tears joy,und,[]
3055,way kuch ministries ke offices rent pe bhi chal rahe hai hope south block ke reconstruction ke baad rent ke paise bhi bachenge,en,[]
3056,way problem one nation election nothing say,en,[]
3057,ok kabutarkhana congratulations july ong wrote letter lok sabha speaker honorable meira kumari ji mentioned india needs new parliament time google read letter,en,[]
3058,dear blame evm congress party win election,en,[]
3059,anil ambani,it,[]
3060,madam ko dukh baat ka hai inka banned ho gaya,hi,"[{'screen_name': 'tiktok_in', 'name': 'tiktok india', 'id': '1120638284927922176'}]"
3061,ji think missing much,en,[]
3062,make dear converted hindu muslim time ancestors became muslim afraid life afraid people rule us,en,[]
3063,arunachal pradesh ke nikaya chunav kaise haar gaye vo ballot se hua tha,hi,[]
3064,jio ke net se tweet karke jio ko hi gaali,hi,[]
3065,rt,hi,"[{'screen_name': 'dchaurasia2312', 'name': 'deepak chaurasia', 'id': '74457733'}]"
3066,ek cm fake news failaye ye uchit nahi hai ji aur aapne bhi punjab election promise kiya tha aaj palat kyo gaye,hi,"[{'screen_name': 'arvindkejriwal', 'name': 'arvind kejriwal', 'id': '405427035'}]"
3067,merry christmas ji hope christmas may something special aur aasha karta hu aaj ki debate kuch penalists ko aapki garjana naa jhelni pade,en,"[{'screen_name': 'rubikaliyaquat', 'name': 'rubika liyaquat', 'id': '1062742964'}]"
3068,merry christmas ji hope santa aapki wishes ko puri kare,in,"[{'screen_name': 'sheerin_sherry', 'name': 'sheerin', 'id': '998022864686075904'}]"
3069,phir hera pheri,en,[]
3070,congress hai,en,[]
3071,desh democracy baad dekhte hai kya ki party democracy hai,ht,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'incindia', 'name': 'congress', 'id': '1153045459'}]"
3072,hypocrisy,en,[]
3073,ab main vaha present nahi thi ki vo kya khake aaye tum log shayad table pe khana paros rahe shayad dekha hoga vo biryani kha rahe aur jaha tak public domain information hai narendra modi pure vegetarian,hi,[]
3074,every country problems mean stop development works,en,[]
3075,mujhe laga hi tha isme bhi definitely judega,hi,[]
3076,accha dinner table pe kya tum biryani serve kar rahe kya,tl,[]
3077,kal hafiz saheed ko bhi bulaoge,hi,[]
3078,kyo kise invite karna chahiye tha yaa kise,hi,"[{'screen_name': 'kanhaiyakumar', 'name': 'kanhaiya kumar', 'id': '2584552812'}, {'screen_name': 'umarkhalidjnu', 'name': 'umar khalid', 'id': '721093982042791936'}, {'screen_name': 'shehla_rashid', 'name': 'shehla rashid', 'id': '194022170'}]"
3079,rt prominent baloch activist went missing sunday found dead toronto canada vocal,en,"[{'screen_name': 'bashirgwakh', 'name': 'bashir ahmad gwakh', 'id': '22651121'}]"
3080,ishwar inki aatma ko shanti pradan kare,hi,[]
3081,yaha pizza free mil raha hai,hi,[]
3082,inko ke chunav ka natija dikhaye,hi,[]
3083,let see battle bengal tiktok ka gum dil se gaya,in,[]
3084,adha hindi aur adha bengali,hi,[]
3085,sahab ne bhi kaha tha agar amethi haare rajneeti chod dunga rajneeti chodi kya,hi,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}]"
3086,leftists say,en,[]
3087,aap bhi karlo,hi,[]
3088,miland somand also rss also wrote rss tell believe,en,[]
3089,official evidence,en,[]
3090,sharjeel imam umar khalid khalid saifi,et,[]
3091,please share information,en,[]
3092,zindgi bhar sunta aa raha hu rss ye hai rss vo hai rss falana dhinka sab kuch hai lekin aaj tak ek evidence nahi mila haa rss ye hai vo hai sirf uske baare bhokna hi sun raha hu,in,[]
3093,lekin yaha dikh kuch aur raha hai,hi,[]
3094,vaise farm bill padha hai,hi,[]
3095,ab sarkar kiski sunegi punjab ke kisano ki yaa baaki states ke farmers ki,hi,[]
3096,hindustan total farm union hai jisme unions ne farm bill ka support kiya hai aur kaha hai jo border pe baithe kisan hai unhe jo badlav chahiye uske liye hum raaji hai lekin agar farm bill wapas liya union ke log dharne pe baithenge,hi,[]
3097,kerala bjp ki koi strong leadership hai,ht,[]
3098,kya vo article padh sakta hu,tl,[]
3099,political parties janata kab se ban gayi,hi,[]
3100,bihar rajasthan ke result kuch aur hi keh rahe hai,hi,[]
3101,reduction money swiss bank mere bhai mujhe pata hai tum logo ke pass ghanta jawab hai ek loophalse bata nahi sake farm bill ka,hi,[]
3102,aam nagrik hu,hi,[]
