,tweet,language
2607,rt eid mubarak,et
2608,modi behaving like became prime minister amp power last week close coordination could happened months ago even today medicine amp vaccine shortages india bungled every aspect managing crisis,en
2609,rt dr farha year hyderabad cas paediatrics area hospital gajwel today succumbed covid esra hospital,en
2610,sirf laila ke,hi
2611,rt sad,und
2612,old videos crowds charminar shared show social distancing violations media always find scapegoat shield dear leader hyd charminar police zones hyd worthy coverage media find way communalise,en
2613,rt yesterdays visit king kothi hospital superintendant hospital informed due increasing numbers,en
2614,,hi
2615,rt reporting agra amit jaiswal rss worker followed pm modi twitter huge poster modi ado,en
2616,light lockdown telangana appeal people telangana offer prayers home request stay safe amp adhere protocols,en
2617,rt view lockdown imposed state hyderabad mp appealed muslim community,en
2618,rt sri anjani kumar ips cp hyd city attended webinar appealed offer prayer home,en
2619,walk vaccination cowin serves purpose away importantly increase vaccine supply,en
2620,rt amazing support demand suspend legally monopoly direct,en
2621,rt modi diverted vaccine production state governments must compete private sector procure vacc,en
2622,rt covaxin developed icmr government entity government licensed bharat biotech,en
2623,rt long remember americans told one side israeli palestinian conflict glad,en
2624,rt israel destroyed al jawhara tower gaza minutes ago,en
2625,rt shiekh jarrah neighborhood jerusalem israeli settlers want illegally take named shaykh h,en
2626,rt heart breaking palestinian peoples plight one saddest recent history,en
2627,rt lots angles story short adding context little history preliminary thoughts,en
2628,rt,ar
2629,rt deeply concerned violence haram al sharif equally concerned evictions sheikh jarrah amp silwan neighbourho,en
2630,rt citizens must obtain e pass inter district inter state trips travel,en
2631,rt hyderabad police se guzaarish hai ke delivery boys ko fine mat kariye barrister,tl
2632,rt observe salar e millat sultan salahuddin owaisi sahab death anniversary distributing,en
2633,rt instruction president sahab handed medical equipments hospital,en
2634,rt covid care centers inspection karwan constituency zonal commissioner along amoh inspected function halls,en
2635,rt aimim observe salar e millat sultan salahuddin owaisi death anniversary distributing pulse,en
2636,rt humko kisi mumalik ya baadshah ki zarurat nahi hai palestine ke liye hamara allah hamaare liye kafi hai hasbunallah,hi
2637,constitutionally amp practically elected state governments best placed take decisions,en
2638,need govt seek recourse apex court record assuring lockdown concerning due judicial overreach govt walk back assurance courts interfering health policy worrying sign,en
2639,lockdowns cause severe loss livelihood amp put many risk request forget telangana poor amp ensure receive maximum support govt forced stay home also hope lockdown extended beyond days,en
2640,letting companies profit indians suffer disappeared may try hide behind wall silence misery devastation solely charge held accountable,en
2641,recent report quartz argued estimated production cost covid vaccine india ranges rs rs per dose correct regulated price rs per dose already provided profit per dose,en
2642,responsible vaccinating population every doses released month doses directly purchased state governments another doses specifically set apart private hospitals,en
2643,world worst vaccine policy award goes govt govt order enough doses amp indians got doses states forced pay higher prices govt admitted states get vaccines,en
2644,rt slept warnings aimim chief attacks modi government crisis owaisi said central gover,en
2645,rt targets centre management says slept despite scientists warning nd wav,en
2646,rt government owned science lab body researched developed formula suspend ip end,en
2647,rt hospital chief cum vhp working president arrested administering fake remdesivir injections jabalpur mad,en
2648,rt state dept spox know palestinians right defend amp tongue tied condemn child,en
2649,rt danced temple burned orgy hate western wall,en
2650,rt palestinian red crescent told palestinians injured today hospitalised l,en
2651,rt indian prime minister narendra modi year prepare second wave covid swallowed ind,en
2652,rt,ur
2653,rt centre failed vaccination policy failed providing oxygen state govts amp uts supply vaccine,en
2654,lockdown imposed least every white ration card holder must given monetary compensation loss livelihood,en
2655,lakh people lost jobs april last year lockdown caused severe job losses since telangana cabinet discussing whether lockdown must imposed must remember impact lockdown poor people,en
2656,rt graphic israeli man rams car palestinian worshippers outside jerusalem al aqsa mosque,en
2657,rt pm narendra modi apologise indians covid crisis,en
2658,rt palestinians use empty stun grenades tear gas canisters make replica al aqsa,en
2659,rt al aqsa mosque director called help islamic world mosque speakers amid israeli police incursi,en
2660,rt pm modi must form inter state council article constitution ensure better coordination st,en
2661,rt,te
2662,without universal amp free vaccination going lose lives enough vaccines amp compulsory licensing would ensured afraid countries worried protecting indians weak prime minister shame,en
2663,rt raised issue pathetic health service bihar assembly govt paid attention plight,en
2664,rt pm modi apologise people lost loved ones covid says aimim supremo asaduddin owaisi,en
2665,rt epidemic raging newspapers reported spread disease banks ganga da,en
2666,rt tragic,en
2667,rt naujawano baitul muqaddas hamara pehla qibla tha humko bhoolna nahi hai barrister,hi
2668,rt burari delhi tearful laxman tiwari battling covid pleaded help hours balcony neighbours p,en
2669,rt marathwada received ventilators pm care defunct hospitals given reported,en
2670,rt looks like inside al aqsa mosque right israeli forces shooting palestinians spraying tear gas,en
2671,rt al aqsa live time morning double exclamation mark,en
2672,rt puri duniya agar koi hukumat racist aur zaalim hai toh vo israel ki hukumat hai barrister,hi
2673,rt government india condemn act israel india consistently supported independent palestinian,en
2674,rt apologise people lost loved ones says,en
2675,rt us much like israel countries rights opportunities inescapably decided racial,en
2676,rt palestinian woman mariam alafifi dragged hijab beaten amp arrested israeli forces defending pale,en
2677,rt anticipating unintended covid response edition discuss vaccine diplomacy democracy amp,en
2678,rt live barrister addresses online public meeting mark laylat al qadr,en
2679,scared face parliament amp press could talk hours shamshans amp kabristans never hospitals must apologise people lost loved ones shortage oxygen beds medicines etc must held accountable preventable suffering,en
2680,rt,hi
2681,rt demand union govt fulfil duties people telangana state govt demanded mt oxyge,en
2682,rt development economist former policy advisor bill amp melinda gates foundation dr amir ullah khan,en
2683,rt uapa accused natasha narwal lost father covid today jail fir ne delhi violence conspira,en
2684,need free amp universal vaccination vaccine procurement centralised execution vaccination operations decentralised fully states away cumbersome online registration requirements make vaccinations simple amp easy,en
2685,trying pass disastrous vaccination policy state governments n n,en
2686,allow foreign made vaccines available india order compulsory licensing vaccines made indian companies still charging gst vaccines n,en
2687,supreme court said vaccination pricing policy prima facie violates right life adequate vaccine orders placed time modi continue vaccine export photo boxes knew enough vaccines n,en
2688,rt anticipating unintended week raghu sanjaylal jaitley,en
2689,rt,hi
2690,rt,hi
2691,sir inhuman behaviour sanction bihar government shocking even death,en
2692,rt photo kamila student killed one yesterday multiple blasts near girls school ht,en
2693,rt wow incredibly ignorant health amp many sectors ideally state subjects currently oxygen,en
2694,rt chirag tale andhera aaj bharat ke logn ko medicines nahi mil rahi hai barrister,hi
2695,rt co win app entire strategy allow private participation vaccination simply saying app wo,en
2696,rt aaj ki hukumat bharat ko shamshaan aur qabristan tabdeel kardiya hai barrister,hi
2697,rt remove gst life saving equipments barrister,en
2698,rt government dusre public sector aur private companies ko bhi ijazat de jisse vaccine banane tezzi hogi aakhir sii au,ro
2699,rt barrister addressing online public meeting occasion laylat al qadr,en
2700,rt,ur
2701,rt aimim vakeel ahmed social activists mansoor ahmed mohammed nouman continously working funeral covid dea,en
2702,rt subaltern breathe crisis many tangents one imp aspect impact ip laws black,en
2703,rt want know khushu due attention prayer looks like looks like musalli bearing position,en
2704,rt older occupation existence palestinian territories palestinian territories palestinian territories palestinian territories palestinian territories red heart,en
2705,rt occupation forces brutally attack women girls evening occupied,en
2706,rt ajj jo koi bhi yateem ho raha hai besahara ho raha hai bewa ho rahi hai jo koi bhi iss waba se aaj pareshan ho raha,hi
2707,rt today writing article desk recorded prize acceptance speech informed cus,en
2708,rt spoke incarcerated father today less five minutes months said every day least two people dy,en
2709,rt aimim,hi
2710,rt one military occupation throwing stun grenades crowds palestinian men women children elderly,en
2711,rt thousands strong al aqsa tonight despite israel bullets stun grenades arrests checkpoints palestinian spirit c,en
2712,rt beneath calm spending sleepless nights till friday night centre increase supplies,en
2713,rt chief takes dig cm calls greatest scientist india,en
2714,rt shattered know death morning close friend prof shakil samdani dean law amu towering personali,en
2715,rt belabour point else extreme politeness could supreme court told modi government,en
2716,reflects poorly govt constantly violated independence institutions interference court exclusive domain executive would happened better prepared second wave amp response less lethargic,en
2717,rt,und
2718,rt bharat ka agar sabse bada scientist agar koi hai toh vo hai barrister,hi
2719,first wave declared victory amp gave shabaashi second wave hit shocked speak scientific advisor flip flopping third wave change position orders fuhrer india anti science govt,en
2720,rt israeli authorities currently arresting palestinian youth homes across occupied jerusalem iof injured ove,en
2721,rt half uttarakhand covid deaths post kumbh,en
2722,rt,hi
2723,rt eid ke din galey mat miliye warna covid apko gale millega barrister,et
2724,rt para piece assam politician himanta biswa sarma site today left piece politi,en
2725,rt shocking video coming haram al sharif israeli border patrol attacked worshippers tonight yet anoth,en
2726,rt suppose kind ridiculous spin foreign ministry comes spent decades escaping,en
2727,rt watch western pillars democracy bastions human rights fountains equality imprudently choose,en
2728,rt ethnic cleansing action despite right e jerusalem israel nonetheless carrying ethnic cleans,en
2729,rt sad,en
2730,rt days apart israeli occupation forces shot killed year old saeed odeh year old fahima al hroub israel sh,en
2731,rt israel despicable,en
2732,rt nine arrested chanting jai shri ram mosque damaging loudspeaker,en
2733,rt imagine gang religious fanatics broke house told god gave land leave,en
2734,rt oxygen concentrators hoarded profiteering pandemic khan market restaurants cri,en
2735,rt pl take swapan back parliament english,en
2736,rt live jalsa youm ul quran,in
2737,rt,hi
2738,rt aurangabad bench bombay high court instructs gom submit detail time bound schedule filling vacancies govt h,en
2739,rt,hi
2740,rt despair grief endless unspeakable sufferings scene govt run lala lajpat rai medical college,en
2741,rt responsibility harm harrasment directed sort rana subjected responsibility,en
2742,rt india went pharmacy world accepting foreign aid including medicines first time decades mod,en
2743,rt cry india lucky survive whoever die die hidden camera india hospital horrible ic,en
2744,rt sheikh jarrah youth holding nightly vigils raise awareness protect neighborhood imminent evictions,en
2745,rt aimim president amp hyd mp sb spoke higher authorities ts health dept ensure oxygen beds amp oxyge,en
2746,rt significant months eam cancelled house cmte meet us congresswoman jayapal attending,en
2747,rt,te
2748,rt cm kcr made clear badly affect state economy,en
2749,rt dr fazal karim head cardiology department era medical college hospital known dedication,en
2750,,und
2751,rt least dead reported india due catastrophe world largest democracy decoded,en
2752,rt barrister addressing online public meeting occasion juma tul wida,en
2753,rt yesterday old one,en
2754,rt definitely covid appropriate putting visiting delegation local hc staff one room masks eam,en
2755,rt bracing piece seven years prime minister modi hyper nationalistic domestic agenda including,en
2756,least mantri tweeted thanking nearly every day past week enough hope ministers go amp put thank modiji hoardings outside overwhelmed hospitals shamshaans amp graveyards one deserves gratitude shoddy job,en
2757,rt,hi
2758,questions taken parliament either government needs honest humble humane instead regime sultan full hubris hate hoodwinking,en
2759,today one year since clashes area marked start chinese ingress ladakh even today chinese troops remain depsang gogra hot springs amp demchok one briefing govt armed forces till date,en
2760,rt modi govt turned us proposal send covid strike team would constituted members,en
2761,rt india principal scientific advisor sounded warning gong says phase inevitab,en
2762,sad state affairs mr raju extremely knowledgeable legislative affairs,en
2763,rt ban industrial oxygen significant fallout production come halt country largest oxyg,en
2764,rt cs somesh kumar says use imposing situation totally co,en
2765,rt aged getting far lakh vaccinated state state,en
2766,rt general council wto likely take matter waiving ip amp patents rights propos,en
2767,rt shame,en
2768,rt ramdev,tr
2769,rt fact writes wapo nyt guardian gets called cnn bbc aljazeera finds time,en
2770,important india saving human lives protecting image,en
2771,rt wise men country asked country g whether paint plane remove military signs fro,en
2772,rt triple huge news pfizer expects apply vaccine eua kids fda september also plans apply,en
2773,rt disturbing vast difference data,en
2774,rt covid cases amp deaths rising india condition diplomats also worsening day amp little supp,en
2775,rt alhamduillah seats,in
2776,rt india marginalised social groups dying faster chances dying younger higher member,en
2777,rt last night israeli police injured palestinians demonstrating impending forced evictions targeting families,en
2778,rt helpline camp oxygen bank people affected covid organised majlis charity educational amp,en
2779,rt,te
2780,rt means amp resources really well qualified lawyers immediate family moving forward,en
2781,rt everybody knows st head twitterindia close linkages kashmiri terrorists onwards mr mi,en
2782,rt barrister addressed press conference modi government failure manage covid second wave,en
2783,rt right life fundamental right first duty govt protect people lives fa,en
2784,rt savarna liberals stand fact muslim woman speaking successful profession jeal,en
2785,rt,hi
2786,wah shows modi government empathy sensitivity respect human beings people died amp dying complete governance failure calls rhetoric carnage,en
2787,rt easy watch seems merely scratch surface happening uttar pradesh,en
2788,rt aimim chief questions govt covid situation judicial use international aid much lif,en
2789,received least tonnes international aid telling us happened much life saving material stuck storage due bureaucratic drama incompetence complete lack compassion fellow citizens,en
2790,rt donating enough medicines ensure every covid patient every public hospital across india,en
2791,rt journalism india ventilator argues modi asked tough questions front p,en
2792,rt watch report remain indifferent plight hundreds thousands people delhi acros,en
2793,someone said felt bad even puppy comes car amp dies terrible talk human lives comparison puppy even low standards seen expression guilt lakhs preventable pandemic deaths,en
2794,according solicitor general sc monitoring supply oxygen responsible oxygen shortage hospitals subsequent preventable deaths murder,en
2795,many countries sending india lot aid meant indians alone know much material come gone everything going secret like electoral bonds amp gupt pm cares,en
2796,rt,hi
2797,rt please watch pm new zealand,en
2798,forget increasing manufacturing supply vaccines visionary even placing new orders already shortage ghar mein shaadi hai magar paise nahi desh mein mahamaari hai lekin vaccine nahi dono ka zimmedar ek hi insaan hai,en
2799,rt amp oxygen concentrators,hi
2800,rt amp,hi
2801,covid,hi
2802,covid,hi
2803,rt year old covid positive female carrying month pregnancy intubated icu conceived ye,en
2804,rt strong words mea pits government embassies capital mea warns embassies high commissions,en
2805,rt workers chinese oxygen generator manufacturer working overtime produce amp pack machines holi,en
2806,rt whats worse nz embassy source oxygen cylinders twitter worry narrative,en
2807,rt year old patient fought virus days left heavenly abode may allah swt ease jou,en
2808,,hi
2809,rt bharat mein har din lakh se zyada cases nikal rahe hai aur hazaaron log mar rahe hai lekin narendra modi ek baar ko,hi
2810,rt may st analysis month april shows last days saw cases covid,en
2811,rt majlis charity education amp relief trust ke zariye hum hyderabad seemanchal aurangabad malegaon aur dhule oxygen c,et
2812,incompetent incapable ineffective go sake humanity leave anything would better bunch useless unfit unqualified unsuitable bunch bungling evil men,en
2813,patients dying hospitals national capital due shortage oxygen death murder govt told delhi hc modi shah personally monitoring oxygen situation held responsible,en
2814,rt call moral corruption amp lack conscience average soul factory,en
2815,rt hospital employees paying respects doctor died due oxygen shortage batra hospital pensive face pensive face via,en
2816,rt india india recorded cases first time weeks ago india logged k day quadrupling w,en
2817,rt,hi
2818,rt ashish friend could empathize like could,en
2819,alam se karti hai baigana dil ko ajab cheez hai lazzat e ashnayi,hi
2820,rt stock outs vaccines govt facilities available money pay rs rs dose pvt corporat,en
2821,rt past two weeks cargo flights operation transporting various urgently ne,en
2822,national breakdown exposing incompetence recklessness may also supply impeccable justification suspension democracy,en
2823,rt millions indians around world watching horror despair home country registers fourth highest death,en
2824,rt live jalsa youm ul quran,in
2825,rt india featured front page reporting sure last time r,en
2826,rt nd wave lockdowns europe particularly severe impact germany dragging ez economy doub,en
2827,sake humanity duty even leave high posts immediately much death devastation despair bring country kicked,en
2828,death misery see around us totally avoidable responsible even said sorry let alone take responsibility misdeeds mistake pr problem want still fix headlines rather help beleaguered people,en
2829,rt truly terrifying epic crisis says deadly coronavirus outbreak ravages india st,en
2830,rt already late way risking lives every moment end stori,en
2831,rt vaccine policy ka toh aisa masla hai jaise mamu ki dukan per nana ki fateha central government per dose stat,sl
2832,rt mim,hi
2833,rt intv head regional task force lancet commission talks massive secon,en
2834,centre warn modi government chowkidaar slept led present carnage,en
2835,rt centre never warned second wave magnitude telangana health minister,en
2836,rt bangladesh sending medicines including remdivisir drugs along ppe kits india,en
2837,rt barrister aur kal jumma ki namaz ke bad online jalsa youm ul quran se khitab karenge ti,et
2838,rt viral claim yo rss worker giving bed life younger man turns fake beds st,en
2839,rt former indian ambassador brunei mozambique algeria ashok amrohi passed away midnight april wa,en
2840,rt inna lillahi wa inna ilai,en
2841,rt today australian,en
2842,rt criminal lives state govt employees put risk election duty,en
2843,ye dastoor e zuban bandi hai kaisa teri mehfil mein yahan baat karne ko tarasti hai zuban meri,hi
2844,time least five people died apart mother hospital come looking oxygen saw eyes said year old pal officially sitapur report single covid death day sir nsa,en
2845,rt rural spread,en
2846,rt facebook temporarily blocked posts containing hashtags calling indian prime minister narendra modi resign reinstat,en
2847,rt fb india currently censoring posts calling resignation prime minister,en
2848,rt variant current india wave different clinical behavior affecting young adults affecting fa,en
2849,rt deleted tweet trips waiver still mulling things teared reading wh,en
2850,rt ganguly modi choice protecting image protecting india pandemic chose,en
2851,rt getting nothing government support come us want vote,en
2852,india headed severe second wave yet action news go download ht app click,en
2853,rt,hi
2854,rt wipro chairman azim premji donated rs crore per day tackle covid pandemic immense respect premji foun,en
2855,rt appearing matter state vs solicitor general appearing govt reveals shortage beds,en
2856,rt barrister launched helpline amp oxygen bank hyderabad total cost first phase,en
2857,rt suffering people delhi saying,en
2858,rt yesterday launched humble effort help covid patients hyderabad includes backhand index pointing right medium skin tone covid helpline telephone,en
2859,rt saudi uae france uk aur kahan kahan se oxygen bheja jaa raha hai ye kaisa atmanirbhar bharat hai barri,hi
2860,rt india could bought vaccines within rs cr budget centre bargained manufacturers wi,en
2861,guess poet mind,hi
2862,rt allahabad hc takes judicial notice news report teachers shiksha mitras amp investigators w,en
2863,rt warning abusive content police si bhik chand wife admitted begrajpur medical college muza,en
2864,rt,hi
2865,doctors prescribe medicines patients one also get kit essential medicines,en
2866,mild patients recover home provided professional medical supervision effort reduce pressure hospitals helpline staffed doctors guide patients doctors advise oxygen therapy one get oxygen bank,en
2867,yesterday launched humble effort help covid patients hyderabad includes backhand index pointing right medium skin tone covid helpline telephone backhand index pointing right medium skin tone oxygen bank backhand index pointing right medium skin tone medicine kits first phase cost cr amp borne majlis charity educational amp relief trust,en
2868,rt golden words hat trick three unbelievable statements one bite data se mat khelo jo mar gaye wo shor machane se wapas,hi
2869,rt statues failure,en
2870,rt exodus begins migrant labourers returning villages say last year hell ht,en
2871,rt india bodies victims piling fast family members cremate parking lots,en
2872,rt factual article interesting note australian country part quad alongwith india media perception,en
2873,rt delhi largest muslim cemetery running space,en
2874,rt mass events still happening covid india allow amarnath pilgrimage despite surge cases,en
2875,rt complete massacre data said bhramar mukherjee epidemiologist university michigan follows india,en
2876,rt light sufi shrine ajmer hazrat khwaja moinuddin chishti,en
2877,rt discrimination premier institutes happens iits iit kharagpur prof seema singh openly,en
2878,rt die test positive covid outbreak among diplomatic staff,en
2879,rt lololol,ht
2880,rt chief hyderabad mp launches aid patients suffering due shortage,en
2881,rt jen psaki indian govt requests twitter take covid related tweets certainly would,en
2882,rt pathetic india diplomats even wolf warrior properly aussies faced chinese diplomatic,en
2883,rt bodies piling makeshift crematoriums burning nonstop hospitals resorting social media plead supplies,en
2884,rt burning bodies arrive india unfolding covid crisis visceral overwhelmed crematorium,en
2885,rt holding pm responsible second wave country mim president,en
2886,rt anyone still think two private pharma companies fixing price vaccines,en
2887,drug pricing power central government drug price control order please use power benefit crores indian citizens,en
2888,rt cm spent rs crore january march promoting face advertisements,en
2889,rt public meeting addressed aimim president barrister saab siddipet eidgah ground upcomin,en
2890,rt rivers run dry money floods system maharashtra p sainath takes journey downstream krishna river,en
2891,rt mim,hi
2892,rt cr worth covid relief package mp units procedure register helpline number avail bene,en
2893,rt hyderabad opened oxygen bank help covid patients also distributing crore units covid kits whi,en
2894,rt,hi
2895,rt aimim,hi
2896,rt dead body arrives every minute ghazipur crematorium delhi counted bodies minutes photo ahme,en
2897,rt makes doubt stand every word next time tweet without grammatical errors tweet favour,en
2898,rt barrister speaks press launch covid helpline amp oxygen bank,en
2899,please check dm,en
2900,rt never seen terrifying situation believe capital people getting oxy,en
2901,rt hyderabad sweet gesture homemaker amp offering box brownies,en
2902,rt please help,en
2903,rt btw father battling life ventilator unlike stepped,en
2904,rt done earlier took centre eight months pandemic float tender psa oxygen plant,en
2905,rt backhand index pointing medium dark skin tone,en
2906,rt generous band aid nevertheless core missing capacity ability transport safely voluminous amounts,en
2907,rt spot video report delhi old seemapuri cremation ground htt,en
2908,rt took decision next call stop ipl time every resource money field fre,en
2909,rt stand ready ppe ventilators items might useful government india thanks,en
2910,rt journalist sidhique kappan wife writes newly appointed chief justice india nv ramana stating scribe c,en
2911,rt im gaza leads tar w prayers said person always attends tar w first row sy,en
2912,rt india becomes number yet modi leadership pay number price pocket survive disaster govt,en
2913,rt four containers airlifted singapore containers sent lease commercial agreement two private c,en
2914,rt urge people follow covid guidelines vaccinate families believe vaccina,en
2915,rt please also show photos ribbon cutting ceremony crematoriums guys sense urgency,en
2916,welcome step article guarantees everyone right life amp mass vaccination effective way save lives ideally one deepest pockets central govt must covered costs right thing even mistake,en
2917,thank sir,en
2918,rt damning report failures led catastrophe,en
2919,,und
2920,sir increase timing crematoriums beyond pm throughout state apologies embarrassing painful even represent issue living unfortunate time thanks badshah delhi,en
2921,rt parents due second dose booked slots amri hospital kolkata told vaccines l,en
2922,beds shortages oxygen drugs medicines amp tests bjp must held accountable time augment healthcare system self promotion tour single step taken genuinely prepare second wave,en
2923,may allah give sabr families passed away last night state affairs capital shudder think happening elsewhere people dying pandemic bjp oversaw complete collapse healthcare infra,en
2924,rt people died delhi hospital oxygen shortage says one officials called jaipur g,en
2925,rt remember rich millions poor india largest number abject poverty left lurch,en
2926,rt gujarat nancy ayeza mistry four months pregnant nurse attending patients covid care center surat obse,en
2927,rt frontline emergency room covid hospital weight unfolding disaster fred scott,en
2928,rt one greatest acts worship end time one breaks veils slav,en
2929,rt crisis india harsh reminder pandemic whole world safe must su,en
2930,modi past always parody present jan modi spent lot time showing amp even mocked experts warning second wave crematoria amp graveyards full nothing offer deserve better,en
2931,rt year old wife returned india haridwar city huge crowds gathered take part kum,en
2932,rt news reaches us journalists reporting hospitals cremations grounds hotspots every,en
2933,rt man helped develop mars helicopter originally gaza palestine interesting observation ea,en
2934,rt stan dushyant dave,en
2935,pray get well soon minister hope make full amp quick recovery inshallah,en
2936,rt,hi
2937,rt total number vaccines provided union government state april info rti filed commodore lok,en
2938,rt memory friends colleagues swollen bloody covid loag achay hain bahut dil mein utar ja,und
2939,rt supreme court bar association files application supreme court saying cases high courts related,en
2940,rt last year national lockdown centre forced provide relief time states locking,en
2941,rt amid surge covid cases india severe oxygen shortages hospitals new delhi around country cre,en
2942,rt impressive stats ask arrange small cylinder someone took hours plus influence arran,en
2943,pm nationalist maintaining radio silence emperor clothes,en
2944,rt backhand index pointing right oxygen private hospitals delhi backhand index pointing right rathi santom uk nursing home shanti mukund sar,en
2945,rt telangana fumes centre remdesivir allotment vaccine pricing,ca
2946,inna lillahi wa inna ilayhi raji un jaweed saheb started martial arts academy nearly years ago south hyderabad naat khawan big heart worked late father also,en
2947,,hi
2948,rt highest judiciary land coming fore shield fire executive whole country agony,en
2949,rt terrible political arrests contracting covid jail equivalent custodial violence injury,en
2950,rt,en
2951,rt high courts upholding citizens right life holding government account supreme court,en
2952,rt cash transfer proprietors newspapers,en
2953,rt reminder amid crisis government plans privatise vizag steel plant operational profits,en
2954,rt wave wall,en
2955,rt white man try satisfy us symbolic victories rather economic equity real justice malcolm,en
2956,rt jazakallah khayran first point absolutely nothing sleep disruption lot peo,en
2957,rt fasting desired effect disciplining nafs amp weakening worldly desires three adab needed,en
2958,rt hospital later managed first get cylinders medical college barabanki gov,en
2959,rt please two different modi government announce three days ago prohibiting supply,en
2960,govt must consider legal amp financial options including using powers patents act allow manufacturers make vaccines amp thereby increase vaccine production amp reduce costs n n,en
2961,typical central govt blame states failures provide financial support instead spending money expanding vaccine production reducing costs procurement amp ensuring free vaccination govt done opposite amp saddled states additional expense n,en
2962,never heard tiered pricing system centre states amp private entities pharmacos likely benefit vaccination program india ever allowed discrimination poor life saving vaccine middle pandemic n,en
2963,instead made worse scarce vaccines given basis vulnerable basis afford poorer states amp poor states bear brunt govt surgical strike india public health n,en
2964,everyone must entitled free vaccination regardless ability pay govt duty ensure adequate supply vaccines amp one denied vaccine merely could afford govt done nothing increase quantity vaccines n,en
2965,vaccines luxury necessity absurd govt allowing pharma cos divert essential vaccine supplies profits cost public vaccines protect individuals amp also prevent spread beat pandemic n,en
2966,rt jammu kashmir way disaster government still moved enough idea emergency icu,en
2967,rt delayed vaccination means vaccination many people get hospitalised many die need act fast,en
2968,rt doctors tears saying feel gutted defeated abandoned govts never seen anything l,en
2969,rt applied nationally would mean instead deaths per day india currently seeing mo,en
2970,rt thread backhand index pointing medium dark skin tone,en
2971,rt directed hon ble cm kcr garu held discussions several manufacturers today made arrangemen,en
2972,rt deaths comparison first second waves show deaths happening time people aged,en
2973,rt hospital lucknow written govt saying oxygen backup minutes left asks family members,en
2974,rt could leak oxygen tanker outside hospital lead disruption supplies inside oxygen storage,en
2975,rt via,und
2976,rt india ensure vaccines procure vaccines amp cheaper cost pharma cos ar,en
2977,rt reject statement referring us export ban vaccines us imposed outright bans export,en
2978,rt farmers gazipur border hurdle supplying oxygen tanker taken gtb hospital last night dr,en
2979,rt excellent humane order manipur high court,en
2980,rt state govts voluntarily given powers march accepted unilateral lockd,en
2981,request amend go curfew starts pm instead pm amp people make way back home work milk amp staple food items included list exempted services n n,en
2982,lockdowns harmful vulnerable also make people vulnerable risks lockdown estimated states decide lockdown lack empathy cause severe harm let compel poor people make choice hunger covid n,en
2983,policy questions decided state govts amp held accountable acceptable courts central govt encroach delhi hasty lockdown also reenacting humanitarian crisis last year migrant workers thronging leave n,en
2984,last year issued farmaan imposing lockdown hours notice devastating impact india poor also violated exclusive powers states year seeing different kind encroachment powers state govt healthy sign n,en
2985,thread yesterday telangana high court instructed state govt decide night curfew hours would issue orders today state govt imposed night curfew courts deciding policy matters unfortunate harms constitutional scheme separation powers n,en
2986,rt gv prasad tells start imports private market dollars,en
2987,rt worker ahmedabad crematorium asked write covid cause death instead write death,en
2988,rt adh hibi al ba sa rabba nas ishfi wa anta ash shafi la shifaa illa shifa uka shifa la yughadiru saqaman prophet,ca
2989,rt indian governments long used convoluted tax police investigations pressure political opponents yet,en
2990,ye jabr bh dekh hai r h k nazro ne lamho ne hat k th sadiyo ne saz paa,lv
2991,rt prophet said people repent allah die hasten good deeds busied mend betwee,en
2992,rt thank excellent conversation full six minutes ai transcript,en
2993,rt labourers going back home lockdown announced feed families lockdown solution f,en
2994,rt prognosis since china remains long term strategic competitor permanent peace pakistan odds domi,en
2995,hoping speedy recovery pray allah grant shifa millions across country suffering due pandemic may allah also give courage amp patience families amp caregivers,en
2996,sir modiji utho ab kuch karo apologies ibne insha,hi
2997,rt india dealing setbacks also terms poverty levels chief economist world bank group,en
2998,rt peace upon frontline workers especially health workers services serve humanity risking l,en
2999,every hospital choked healthcare staff overwhelmed people cremating amp burying dear ones without even chance help year govt nothing improve healthcare infra people stop breathing gravity babu gyan dena band karo,en
3000,rt matters family much proud dr ansari highly respected freedom fighter,en
3001,rt tmc aur congress ko apki majboori ka vote chahiye barrister,ht
3002,rt sign v shaped economic recovery govt hot sells people borrowed money household gold,en
3003,important job defending territory occupation weak leadership exploited china leverage given modi china refusing leave land pm bowed enemies without fight,en
3004,rt rs crore day gst collection roughly budget easily afford provide amount issue may well b,en
3005,rt president said january,en
3006,govt lacks competence job also compassion citizens,en
3007,rt tragic patients dying oxygen shortage reports pouring every part india abo,en
3008,rt everyone knows people attacked person reported chinese military presence indian soil mu,en
3009,rt apart anything else insisted nothing happened attacked media house said problem must,en
3010,rt following today inspection br wrote ghmc commissioner garbage heaps accumul,en
3011,rt wait till gadkari tells gps mandatory car per supreme court order,en
3012,rt father son doctors die covid mumbai mother serious treating covid patients frontl,en
3013,rt ajit doval visiting kumbh mela talk sadhus shown lot initiative landed,en
3014,rt barrister ghmc zonal commissioner ashok samrat inspected sanitation cleaning maintenance situa,en
3015,rt relatives console family members outside mortuary delhi friday photo,en
3016,rt complacency blamed poor governance people people returned normalcy signa,en
3017,rt india shifts mass vaccine exporter importer colossal mess,en
3018,rt diagnostic chains dr lal path labs srl diagnostics said collecting samples covid testing fo,en
3019,rt corona ka yuddh din mein jeeta jaye ga,hi
3020,rt government please erect blue sheet wall shield satellite cameras well,en
3021,rt small small excerpt interesting read understand argue hindutva fascist,en
