,tweet,language,mentions
751,gigantic task facilitating people wanting go home safely early n comfortably congrats team state nodal officer numerous ngos team lead sarang awad go today,en,"[{'screen_name': 'indianrailway18', 'name': 'indian railways', 'id': '1033950508006817792'}, {'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}, {'screen_name': 'pmpl', 'name': 'philipp vogel', 'id': '71767057'}, {'screen_name': 'collectorpune1', 'name': 'collectorpune', 'id': '1164821778155204613'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
752,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
753,prayers folded hands light skin tone,en,[]
754,vishrantwadi police station thank u,en,"[{'screen_name': 'mirrorpune', 'name': 'punemirror', 'id': '372246646'}]"
755,call pl,en,[]
756,prayers folded hands light skin tone,en,[]
757,police constables anand raskar amp azharuddin pathan vishram baug big salute,und,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'ajitpawarspeaks', 'name': 'ajit pawar', 'id': '2376754662'}]"
758,appreciation police team headed shri udaya bhaskar ips ndrf amp sdrf teams paramedics doctors amp selfless citizens particularly youth promptly responding help hundreds people affected gas leak vishakapatnam andhra pradesh,en,"[{'screen_name': 'ndrfhq', 'name': 'ndrf 🇮🇳', 'id': '2791137282'}]"
759,,und,[]
760,,und,[]
761,apply website pl,en,[]
762,concerned police officer call n facilitate pl,en,[]
763,congratulations doctors health workers,en,[]
764,buses gone yesterday night go noon send number somebody help tell,en,[]
765,travel start soon approval administration first list given list migrant labour recvd process medical certificate simplified maharashtra govt screening amp certification railway stn u may translate hindi n circulate,en,[]
766,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
767,permissible pl containment zone,en,[]
768,,und,[]
769,,und,[]
770,containment areas per order muncipal commissioner,en,[]
771,containment areas per order muncipal commissioner,en,[]
772,prayers folded hands light skin tone,en,[]
773,important orders municipal commissioner also collector information pl field staff intimated accordingly reqst social distance amp personal hygiene measures,en,[]
774,lockdown sir r red zone pmc area,en,[]
775,containment,mr,[]
776,,mr,[]
777,,mr,[]
778,companies factories outside pmc construction work situ movement staff non containment area allowed dedicated vehicle bus rather individual vehicles facilitated thru,en,[]
779,secondly vehicles without valid pass allowed earlier including purchase liquor one purchase neighborhood shop plying vehicle valid permit may entail seizure minimum rs security bond,en,[]
780,important wine shops take steps ensuring social distance norms amp duty red zone shop becomes reason crowding action taken adopt token system timings place people outside keep social distance arrange sanitizers,en,[]
781,pune police regrets inform unfortunate demise asi shri dilip popat londhe faraaskhana police station lost life battling coronavirus prayers folded hands light skin tone thoughts deepest condolences londhe family,en,[]
782,folded hands prayers,mr,[]
783,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
784,groceries may purchased neighborhood without vehicle stock permitted hours one need go everyday let us respect spirit behind lockdown,en,[]
785,rt getting zero plot attached showing progress countries follow trajectory question exit,en,"[{'screen_name': 'yaneerbaryam', 'name': 'yaneer bar-yam', 'id': '252608121'}]"
786,pune red zone large part area containment rqst people dts states defer plans move may wait little time larger interest consolidate gains lockdown lower case load n low fatal rates far pl,en,[]
787,thank,en,[]
788,pune still red zone larger containment area may bear pain little time give greater clarity tom pl,en,[]
789,,mr,[]
790,thank mayor u leading front,en,"[{'screen_name': 'mohol_murlidhar', 'name': 'murlidhar mohol', 'id': '1006227561897185280'}]"
791,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
792,great work folded hands light skin tone,en,[]
793,team,und,"[{'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}]"
794,,und,[]
795,,mr,[]
796,team,und,[]
797,,und,[]
798,punekars collaborative spirit action special police officers spo contact tracing covid patient guiding people act bridge authorities amp citizens challenging times,und,[]
799,rt dear netizens great initiative made alongwith,en,"[{'screen_name': 'sagi_occ', 'name': 'sagar samel', 'id': '35159130'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
800,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
801,rt harjeet singh whose hand chopped mobs symboli,en,"[{'screen_name': 'satyajitips88', 'name': 'satyajit mohanty', 'id': '4914195019'}, {'screen_name': 'punjabpoliceind', 'name': 'punjab police india', 'id': '4636907065'}]"
802,madam parents may apply mp place stay pl meanwhile call us whatsapp help best,en,[]
803,let apply pl,en,[]
804,folded hands light skin tone,hi,[]
805,salute dedication teamwork service attitude police,en,[]
806,prayers may pl plan lock,en,[]
807,rt curb outdoor activities curve corona,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
808,help ngos distributed cloth masks sanitizers amp fumigators various covid hotspot slums across city either adopting entire slum providing contact acp choudhary details,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
809,thank u sir,en,[]
810,congratulations obgy team nursing staff anaesthesia pediatric team amp others caring mother baby sasoon fantastic work,en,[]
811,rt would like thank dr ravindra shisve ips jt cp pune providing timely help students arunach,en,"[{'screen_name': 'pemakhandubjp', 'name': 'pema khandu པདྨ་མཁའ་འགྲོ་།', 'id': '755271973278711808'}]"
812,held meetings r issued passes requested may shortage delivery boys sound,en,[]
813,able deliver,en,[]
814,let us take intensive care city nation cartoon dr balakrishnan hinduja hospital,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
815,let us take intensive care city nation,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
816,copy order areas,en,[]
817,areas sealed,en,[]
818,yes madam eligible ones r automatically extended,en,[]
819,,und,[]
820,,und,[]
821,symptomatic pl circulate,mr,[]
822,special request u notice symptom fever dry cough flu etc kindly visit fever clinic pmc rule possibility corona specialized attention taking symptomatic treatmnt u r paracetamol fatal guidance call pl circulate,en,[]
823,magic amazing team pune admn concept creation less days beds including icu beds ready soft area ltrs oxygen capacity tones c sasoon congratulations team naval kishor collector amp ce salunkhe ee telang amp team,en,[]
824,rt join us instagram page pm tomorrow live session featuring,en,"[{'screen_name': 'bajajallianz', 'name': 'bajaj allianz gic', 'id': '74143401'}]"
825,r unusual challenging times try n study corona understand ur difficulty must seen plight migrant labour food packets r provided everyday help ngos,en,[]
826,pl,und,[]
827,tv let us go n support corona issue till,und,[]
828,,und,[]
829,thank u sir n serve people social policing,en,"[{'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}]"
830,rt parents senior citizens pune issues getting groceries delivered called,en,"[{'screen_name': 'anujap', 'name': 'dr anuja pradhan', 'id': '12795302'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
831,rt,mr,"[{'screen_name': 'amitrukemt', 'name': 'amit ruke', 'id': '146767349'}, {'screen_name': 'mataonline', 'name': 'maharashtra times', 'id': '171880832'}, {'screen_name': 'paragkmt', 'name': 'parag karandikar', 'id': '99978113'}, {'screen_name': 'shreedharlonimt', 'name': 'shreedhar lonimt', 'id': '2529761948'}, {'screen_name': 'mtjitendra', 'name': 'jitendra ashtekar', 'id': '821736288'}, {'screen_name': 'shrikrishnakmt', 'name': 'shrikrishna kolhe', 'id': '226496774'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
832,khakhi gets new colour ath time help,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'authackeray', 'name': 'aaditya thackeray', 'id': '1606048885'}, {'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'ajitpawarspeaks', 'name': 'ajit pawar', 'id': '2376754662'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
833,indian medical association doctors responded vely meeting held addl cp sanjay shinde communicate ur suggestion pl,en,[]
834,pl send contact number madam,en,[]
835,great work inspiring,en,[]
836,,und,[]
837,social policing association ngos presently major role e g thankful ngos amp proud field police personnel rising occasion serve needy,und,"[{'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
838,rt,hi,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
839,told concerned try,en,[]
840,may check surat collector office pl,en,[]
841,pune city police instagram id pune city police,en,[]
842,,und,[]
843,quota pl go house,en,[]
844,thank u inspiration year old kudle sakal,und,"[{'screen_name': 'officeofut', 'name': 'office of uddhav thackeray', 'id': '1144169755672113155'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}, {'screen_name': 'satejp', 'name': 'satej (bunty) d. patil', 'id': '124216300'}]"
845,madam u summarized everything increasingly challenging times time disruption lives hopefully good times return soon,en,[]
846,explore days pl stay home u r essential sir,en,[]
847,rt picture team helped right inspector kalpana chavan hero,en,"[{'screen_name': 'callmemissjames', 'name': 'shauna james', 'id': '1017150722780090368'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
848,,und,[]
849,best,en,[]
850,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
851,rt,mr,"[{'screen_name': 'akashvanipune', 'name': 'akashvani pune', 'id': '2711608435'}]"
852,rt,mr,"[{'screen_name': 'mkolapkarsakal', 'name': 'mangesh kolapkar', 'id': '149892752'}]"
853,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
854,,und,[]
855,pl stay u today u may plan th depending circumstances,en,[]
856,petrol u sir groceries milk purchased neighborhood kindly,en,[]
857,send number,en,[]
858,folded hands light skin tone,mr,[]
859,thank amp punekars try match ur affection ur,en,[]
860,duty pune police constable helps pregnant blind woman brings mother latur,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'ajitpawarspeaks', 'name': 'ajit pawar', 'id': '2376754662'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'ips_association', 'name': 'ips association', 'id': '3041294294'}, {'screen_name': 'ipf_org', 'name': 'indian police foundation', 'id': '3247808546'}]"
861,,mr,[]
862,two things cigarette smoking injurious health make case charging share details,en,[]
863,effective lockdown might break chain faster may beateaful day early,en,[]
864,rt indian founder amp vc community come together grant pool cr inr funding covid projects,en,"[{'screen_name': 'mohapatrahemant', 'name': 'hemant mohapatra', 'id': '761086481821634560'}]"
865,,und,[]
866,rt fc,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
867,thank u discuss corona crisis sir,en,[]
868,r hinjewadi looked builder food accommodation,en,[]
869,officer get touch u may dm ur contact number pl,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
870,told digitalpass issued thank u bearing us team mobilized pass system introduced first time govt agency large scale ops increased four times size last wk improve n best wishes pune police,en,[]
871,thank people contribute police welfare fund,en,[]
872,rqst avoid long travel lockdown period painful avoidable view infectious nature corona pl may pl plan lockdown,en,[]
873,respect living beings except corona,en,[]
874,mizos socially voluntarily enforcing lockdown every citizen enforcing exhibiting great social responsibility notice total absence police,en,[]
875,folded hands light skin tone,und,[]
876,officials speaking authorities gas agencies facilitating passes b able deliver home areas,en,[]
877,rt let play prank coronavirus april fools day let taking simple steps,en,"[{'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}]"
878,let play prank coronavirus april fools day let taking simple steps,en,"[{'screen_name': 'authackeray', 'name': 'aaditya thackeray', 'id': '1606048885'}, {'screen_name': 'ajitpawarspeaks', 'name': 'ajit pawar', 'id': '2376754662'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
879,corona positive cases hours country,en,[]
880,cases gt hrs day smart violators lockdown action people vehicles seized corona serious gt u u force us,en,[]
881,,und,"[{'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'ajitpawarspeaks', 'name': 'ajit pawar', 'id': '2376754662'}, {'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}, {'screen_name': 'neelamgorhe', 'name': 'dr neelam gorhe', 'id': '1971314545'}, {'screen_name': 'anandmahindra', 'name': 'anand mahindra', 'id': '34197952'}]"
882,thank u ashutosh,en,[]
883,agency,en,[]
884,wrong,en,[]
885,kiran store vegetables fruits chicken mutton milk medicines open,en,[]
886,sangli pune continue today minus free n unnecessary roaming,en,[]
887,u meet road u leave load sadhu vaswani senior inspectors moved ensured migrant labor taken care either contractors shelters,en,"[{'screen_name': 'pmcpune', 'name': 'pmc care', 'id': '3197062501'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
888,place,en,[]
889,vehicles seized moving non essential works n breaking lockdown rules action petrol bunk providing petrol vehicle non essential work r critical phase pl,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
890,,und,[]
891,private vehicle essential goods pl purchase neighborhood spirit behind lockdown breaking chain corona,en,[]
892,agency n area,en,[]
893,place,en,[]
894,know resolve issues kindly spare twitter others,en,[]
895,,und,[]
896,lock enforcement public awareness campaigns pacs digital enforcement cctv video digital pass qr code nakabandi points drone course punitive cases extra smart violators,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
897,pl take private vehicles amp empty ur tank non essential work vehicles essential purpose get petrol per order vehicles already seized violating petrol bunks closed stay home stay safe,en,[]
898,movement possible pl pl make arrangements stay home break chain,en,[]
899,home stay,en,[]
900,madam permission permission safe bhopal travel advised absolutely may ask expert doctor stay home stay safe,en,[]
901,possible sir next days crucial lock seeing trends world life important stay home stay safe,en,[]
902,seva plus nandurbar police inspiration us,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'nandurbarpolice', 'name': 'nandurbar police', 'id': '4718488646'}]"
903,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
904,pl give number sir take award officers already areas,en,[]
905,senior citizens,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
906,thank madam,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
907,thank u suggestions sir forward concerned,en,[]
908,important request pl,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
909,home stay bottom line,en,[]
910,rt punekars facilitate digital pass permissions please fill details approved w,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
911,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
912,,und,[]
913,far know track,en,[]
914,pune provides shelter food homeless needy people students,en,[]
915,share care emergency care goodwill gesture,en,[]
916,facilitated ngo group providing meals students,mr,[]
917,pro active effort facilitate essential goods movement commerce companies permits efforts district admn ensure ur homestay comfortable amp least inconvenience,en,[]
918,rt,en,"[{'screen_name': 'raman_thakor', 'name': 'raman thakor', 'id': '41787315'}, {'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'cppunecity', 'name': 'cp pune city', 'id': '841957628204969984'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'ips_association', 'name': 'ips association', 'id': '3041294294'}, {'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
919,thank u given idea technical team collector office explore possibility,en,[]
920,news whatsapp requests assisted large scale permissions home delivery boys issued,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'anildeshmukhncp', 'name': 'anil deshmukh', 'id': '825563486591795200'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
921,thank u punekars staying home moving heaven amp earth ensure least inconvenience trying times thank u understanding tremendous pressure police force execution lockdown polite firm manner,en,[]
922,pl stay u safe u ur family r u take care,en,[]
923,imp two additional helpline numbers facilitation permissions essential services etc,en,[]
924,revert mts pl,en,[]
925,revert mts pl,en,[]
926,home delivery service grocery medicines milk vegetables fruits chicken mutton etc pl contact whatsapp ur contact express facilitation passes etc,en,"[{'screen_name': 'bigbajar', 'name': 'big bajar', 'id': '966515043037835265'}, {'screen_name': 'bigbasket_com', 'name': 'bigbasket', 'id': '618790274'}, {'screen_name': 'ninjacart', 'name': 'ninjacart', 'id': '3036336061'}, {'screen_name': 'amazonin', 'name': 'amazon india', 'id': '1282946089'}, {'screen_name': 'relianceretail', 'name': 'reliance retail', 'id': '93828315'}, {'screen_name': 'starbazaarindia', 'name': 'starbazaarindia', 'id': '508580308'}]"
927,already put touch right people wish success,en,[]
928,home delivery take away food permitted,en,[]
929,pl send details,en,[]
930,contact local police station able help,en,[]
931,pl send number call facilitate permission,en,[]
932,problems like home delivery boys reporting duty r less n district authorities meeting afternoon home delivery companies r pro actively assisted amp permitted addition local grocery shops r assisted local police,en,[]
933,exact place pl,en,[]
934,helping students finding cooked food facilitating blood donors facilitating movement sick n pregnant woman things digital passes various genuine purpose issued requests r processed together let us,en,[]
935,thank u punekars days home stay trying reduce inconveniences extent possible assistance senior citizens smooth issue passes safety policemen supply essential items effective public communication strategy etc v r refining,en,[]
936,sir specific numbers given prohibitory order kindly contact number pl,en,[]
937,join council hall,en,[]
938,thank folded hands light skin tone,en,[]
939,home delivery service pl contact facilitation u may send senior official meeting council hall hrs today possible,en,"[{'screen_name': 'bigbajar', 'name': 'big bajar', 'id': '966515043037835265'}, {'screen_name': 'bigbasket_com', 'name': 'bigbasket', 'id': '618790274'}, {'screen_name': 'ninjacart', 'name': 'ninjacart', 'id': '3036336061'}, {'screen_name': 'amazon', 'name': 'amazon', 'id': '20793816'}]"
940,pl contact u issue u leave number people contact facilitate supply essential items,en,[]
941,officials pune may contact believe u need help amp pune police u facilitate supply essential services pl,en,"[{'screen_name': 'ninjacart', 'name': 'ninjacart', 'id': '3036336061'}]"
942,big basket people contact case problem,en,[]
943,home delivery allowed,en,[]
944,thank sir count u needed,en,[]
945,rt request citizens maharashtra panic emergency services essential commodities affected amp,en,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
946,rt,mr,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
947,grocery shops require pl,en,[]
948,normal timings pl,en,[]
949,rt cm uddhav balasaheb thackeray addressing state,en,"[{'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
950,waiting contact number pl,en,[]
951,rqst pl stay home,ht,[]
952,emergency far possible,en,[]
953,rt autos equipped sanitiser step help get rickshaw transport preventing virus transmis,en,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
954,rt fight covid maintaining economic stability society pune traffic police cityglide auto work,en,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
955,rt commute flights today tomorrow allowed showing flight ticket similarly vehi,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
956,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
957,yes,und,[]
958,rqst reduce vehicle movement till formal order grocery medicine milk vegetables chicken mutton may taken neighborhood walking distance pl pl plan longer inter district vehicle movement stay home mantra,en,[]
959,vehicle movement stopped completely evening today pl note,en,[]
960,done thanks,en,[]
961,call ambulance,en,[]
962,yes pl,en,[]
963,pl plan stay home,en,[]
964,,und,[]
965,,und,[]
966,lockdown till st stay home pl move house case emergency like groceries pharmacy milk vegetables chicken neighborhood etc let us break chain corona,en,[]
967,yes,und,[]
968,pl help u may kindly tweet marathi translation,en,[]
969,,und,[]
970,teams pune police checked home quarantine persons rqst missing home quarantine people returned abroad last days report back otherwise punitive action,en,[]
971,social distance well explained,en,"[{'screen_name': 'thekeralapolice', 'name': 'kerala police', 'id': '1853474102'}, {'screen_name': 'cmokerala', 'name': 'cmo kerala', 'id': '737583593245937664'}]"
972,,und,[]
973,important video,en,[]
974,young people complacent u r invincible virus put u hospital wks r even kill spread word virus,en,[]
975,young people complacent u r invincible virus put u hospital wks even kill spread word virus,en,[]
976,please,en,[]
977,mess chalu,und,[]
978,approached,en,[]
979,social distance self curfew,en,[]
980,rt practice voluntary social distancing make plans ek break ke baad,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
981,rt cm uddhav balasaheb thackeray addressing state live,en,"[{'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
982,pl get done also try english version,en,[]
983,yes sir bare minimum people,en,[]
984,social distance,en,[]
985,,und,[]
986,permissions nocs traffic online amp time bound one initiative pune police congrats sanjay shinde addl cp amp team,en,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
987,proper way washing hands suman,en,[]
988,social distance,en,[]
989,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
990,social distance absolutely desirable per experts sir,en,[]
991,coronavirus impact walk talk wrt social distance nxt level wkly trm tuesday review meeting thru google hangout video conference sr inspector,und,[]
992,work corona issue sir,en,[]
993,rt,und,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
994,,und,[]
995,,und,[]
996,today amp social distance,en,[]
997,govt hospital,en,[]
998,needful,en,[]
999,responsible late contain corona,en,[]
1000,selfless act beyond call duty police constable ganesh ashok thopate amp colleague inspire us,en,[]
1001,,en,[]
1002,madam,en,[]
1003,,en,[]
1004,rt committed city committed citizens thanks apprecation mr navin,en,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
1005,,und,[]
1006,rt better sight women empowerment woman uniform woman police officer woman police officer woman police officer woman police officer h,en,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
1007,women crime detection squad patrol crime takes dive,en,[]
1008,,und,[]
1009,faraskhana traffic divn wil headed lady inspector khokle lady officer amp women constables th march power women,und,[]
1010,rt dgp maharashtra inspecting ceremonial parade nd raising day srpf maharashtra pune,tl,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
1011,move hearts,en,[]
1012,rt strange paradox,en,"[{'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
1013,surveillance,mr,[]
1014,superiority seniority learnt practical wisdom surveillance criminals th trm tuesday review meeting senior ofcrs police naik senior superior proud meenakshi mahadik take inspiration passion duty,en,[]
1015,service excellence seva initiative pune police clearances traffic branch online timelines,und,"[{'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}]"
1016,thank work idea involving children behavioral change wear helmet come clear strategy,en,[]
1017,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1018,unique pairing office jrd india center world,en,[]
1019,u give lead action ideas lead fit climate opinion true courage physical mental spiritual call u like amp type courage amp vision jamsetji tata showed salute inspiration,en,[]
1020,option opinion taken third party unit,und,[]
1021,bird plane kanoon ka haath,en,[]
1022,,mr,[]
1023,seva service excellence amp victim assistance happy share award social impact seva pune police indian chamber commerce icc congrats inspector chavan amp team,und,[]
1024,gift pt bhimsenjoshi cassette abhang preceded maharashtra cadre allotment ips made understand amp learn songs better,und,[]
1025,hon mp,en,"[{'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}]"
1026,thank u hon mp part milestone seva service excellence amp victim assistance pune police crossing calling th person availing police services seva continuous service quality assessment amp improvement,en,"[{'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}]"
1027,rt,mr,"[{'screen_name': 'supriya_sule', 'name': 'supriya sule', 'id': '2277402223'}]"
1028,rt,mr,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1029,rt view prevailing conditions around us let rumours find place messages mind let us know,en,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}]"
1030,definitely sir,en,[]
1031,,hi,"[{'screen_name': 'punecitypolice', 'name': 'pune police', 'id': '4707327216'}, {'screen_name': 'ips_association', 'name': 'ips association', 'id': '3041294294'}, {'screen_name': 'dgpmaharashtra', 'name': 'maharashtra police', 'id': '841645298577424384'}, {'screen_name': 'punecitytraffic', 'name': 'pune city traffic police', 'id': '1029723840480464896'}]"
