,tweet,language,mentions
902,news anchors made scapegoats apologize,en,[]
903,hahaha thanks smiley,en,[]
904,finally new vlog watch,en,[]
905,thank youtube india quick response issue fixed next vlog releasing half hour thumbs,en,[]
906,million tweets would stupid modi govt keep ignoring request potentially lakh votes lose next elections obey,en,[]
907,thank,en,[]
908,since last days waiting release next vlog youtube wrongly flagged vlog channel reused content completely demonetized whole youtube channel long correct annoying,en,"[{'screen_name': 'teamyoutube', 'name': 'teamyoutube', 'id': '3031071234'}]"
909,number trend twitter india,en,[]
910,rt thank u ur support also expose prime reasons non postponment,en,"[{'screen_name': '11petitioners', 'name': '11 petitioners in supreme court for jee_neet', 'id': '1291340874618556422'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
911,already students died suicide sc decision watch video,en,[]
912,movie like trailer book pretty creative smiley,en,[]
913,rt time supported praised modi govt today feel wrong bjp,en,"[{'screen_name': 'black_eye_mm', 'name': 'vasu sharma /🇮🇳/', 'id': '1147150257827930112'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
914,wah supreme court roll first prashant bhushan case refusing postpone exams validating fund even come rti,en,[]
915,postpone neet jee sake students,en,[]
916,bangalore riots importance tolerance watch video,en,[]
917,happy independence day india new vlog also today,en,[]
918,rt hum sawal bhi uthayenge hum tirange bhi lehrayenge,hi,"[{'screen_name': 'roflgandhi_', 'name': 'rofl gandhi 2.0 🚜🏹', 'id': '115887279'}]"
919,indian journalist dare ask prime minister real freedom press,en,[]
920,sorry tweet tweets second tweet,en,[]
921,prashant bhushan held guilty contempt court charges tweet made cji landmark day history india supreme court concluded whole institution destabilized tweet,en,[]
922,new video explaining unique political system lebanon crisis caused watch,en,[]
923,rt hate filled television debate literally killed someone today many people die inside outsid,en,"[{'screen_name': 'rohini_sgh', 'name': 'rohini singh', 'id': '267861878'}]"
924,switzerland world expensive country watch ground report,en,[]
925,entire government lebanon lebanon resigned defence minister finance minister enviornment minister whole cabinet resigned prime minister acknowledged failure dealing economic crisis health crisis blast,en,[]
926,latest vlog visit cinema double bed instead seats watch,en,[]
927,rt failure understanding climate science house already burning making hotter giving,en,"[{'screen_name': 'fridays_india', 'name': 'fridays for future india', 'id': '1138798850473250816'}]"
928,nowadays video thumbnails ready made janta even start making video face tears joy,en,[]
929,swimming switzerland latest vlog watch,en,[]
930,upsurge nationalism led world war ii atomic bombings society must reject self centered nationalism world must unite one threats mayor hiroshima th anniversary nuclear bomb blasts,en,[]
931,last vlog italy watch,en,[]
932,looks like anti hindu want hindus die corona care hindu lives made tweet,en,[]
933,jamaat spreading coronavirus least one guy wearing mask thanks,en,[]
934,one year ago supported removal article promised development result exact opposite watch video,en,[]
935,,und,[]
936,dr kafeel khan jailed three times ridiculous charges still jail perfect example system crushes job watch video,en,[]
937,got scammed vatican city vatican city watch latest vlog,en,[]
938,trump planning ban tiktok usa soon ok hand ok hand,en,[]
939,finally video pros cons nep watch,en,[]
940,rt posting videos world show unfamiliar put lightly round,en,"[{'screen_name': 'frommers', 'name': ""frommer's"", 'id': '66244710'}]"
941,say something nice something nice wrong criticize make habit think independently,en,[]
942,explained need one year old video,en,[]
943,rigid separation science commerce arts stream removed revolutionary move students study choose subjects flexibility study chemistry politics finance biology amazing raising hands,en,[]
944,rt surgery,en,"[{'screen_name': 'penpencildraw', 'name': 'penpencildraw', 'id': '1243121140542791680'}]"
945,traveling dirtiest city europe watch video,en,[]
946,true good point,en,[]
947,kashmir still get g internet students expected study online classes complete education basic right denied people almost one year since article removal promised equal status,en,[]
948,venice sink tried make vlog bit informative based feedback smiley watch,en,[]
949,kapil mishra defaming hindus whatsapp nonsense real hindus credit chor like take credit things actually politcians like kapil mishra even build decent footpath mohalla fool people taj mahal,en,[]
950,first vlog give feedback like see watch,en,[]
951,supreme court given one month time centre earlier month true done month interesting coincided today,en,[]
952,link video link news,en,[]
953,today released video equality women indian army questioned govt granting permanent commission women pm govt changed rule permanent commission granted women indian army maybe coincidence happy see smiley,en,[]
954,yes compromise work run stable govt yes yes opinion,en,[]
955,looks like trolls made video find hard understand simple sentences parties opposite ideologies aligning together good work common middle ground individual u turn ideology power amp money bad,en,[]
956,new video explaining rajasthan crisis sachin pilot ashok gehlot watch,en,[]
957,k subscribers new channel hours thanks love let see hit k tomorrow link,en,[]
958,thanks bhai smiling face,hi,[]
959,rt congratulations cracking million subscribers launching vlog channel,en,"[{'screen_name': 'thedeshbhakt', 'name': 'the deshbhakt 🇮🇳', 'id': '24338525'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}, {'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]"
960,big announcement watch video,en,[]
961,yes hindu atheist,en,[]
962,outer appearance matter real hindus never use religion politics dhandha difference,en,[]
963,thing main hindu atheist hun,en,[]
964,main hindu hun aur mere dharm ka mazak aap jaise log uda rahe hai rameshji behalf hindus please apni netagiri band karo mere dharm ke upar folded hands,hi,[]
965,total number coronavirus cases india cross million mark almost every day new record broken highest daily new cases backhand index pointing,en,[]
966,unbelievable low govt go blocked enviornmental websites raising voice help people send suggestions draft,en,[]
967,new masterstroke firing job renamed unpaid leave years,en,[]
968,explain history president erdogan turkey secularism video watch,en,[]
969,huge respect sachin pilot disagreements normal happen everywhere cowards power hungry politcians join party opposite ideology,en,[]
970,rt eia draft evil india eliminates post facto clearance public hearings reduced days worst part,en,"[{'screen_name': '_the_vipul', 'name': 'vipul chaudhary', 'id': '1282400087088304128'}]"
971,nah santa claus se zyada resemblance hai,in,[]
972,rt important read share,en,"[{'screen_name': 'fffindia', 'name': 'fridays for future india', 'id': '1103641840316645376'}, {'screen_name': 'internetfreedom', 'name': 'internet freedom foundation (iff)', 'id': '2943808357'}]"
973,sir problems understanding english language think need attend english language classes mocking fake whatsapp forward chhatrapati shivaji maharaj,en,[]
974,new eia draft destroy indian environment save watch video,en,[]
975,rt thank pic via,en,"[{'screen_name': 'zoo_bear', 'name': 'mohammed zubair', 'id': '935142655213703168'}, {'screen_name': 'vadcitypolice', 'name': 'vadodara city police', 'id': '4777279886'}, {'screen_name': 'aditijf', 'name': 'aditi raja', 'id': '2415839358'}]"
976,yes three questions also turkey world largest prison journalists even teachers tax collectors scientests lawyers jailed opposing erdogan,en,[]
977,read infamous purges erdogan,en,[]
978,erdogan basically running muslim version bjp milking terror attacks instigate hate community self victimization invader history masjid politics hide economic failure scapegoating minorities targetting intellectuals amp seculars,en,[]
979,problem encounters watch video,en,[]
980,remember vivek tiwari case nothing enjoy next time innocent family members also killed fake encounter police caught cash encounter scam costs lakh bribe every fake encounter,en,[]
981,fake encounters sign total anarchy failure state people may support remember country world without rule law ever achieved long term stability peace amp development,en,[]
982,chinese link digital signatures corporate india unaware fact digital signatures applied indian companies like emudhra actually chinese connections serious threat plz check insert dsc usb amp see properties,en,"[{'screen_name': 'finminindia', 'name': 'ministry of finance', 'id': '2613904818'}]"
983,video give update covid vaccines development across world watch,en,[]
984,rt hot beverage,und,"[{'screen_name': 'sanitarypanels', 'name': 'sanitary panels', 'id': '2569178924'}]"
985,pm could shown scientific temper consulting experts give accurate prediction habitual liar black money back days demonetisation problems days corona battle days,en,[]
986,backhand index pointing,und,[]
987,india crosses russia become third worst country total number covid cases back march pm modi confidently said coronavirus battle last days,en,[]
988,alt news fact check modi hospital visit even raised question earlier fact check clears reality read,en,[]
989,discussing covid impacted students teachers parents schools watch video,en,[]
990,rt backhand index pointing right andhbhakts ruin things pm visit region would sent message lickers ne forward ki thali,en,"[{'screen_name': 'saahilmenghani', 'name': 'saahil murli menghani', 'id': '79178279'}]"
991,let highlight pr case missed seeing smiley,en,[]
992,building modi fake pr image nothing national interest fact harming national interest see people busy defending modi rather defending india including jai hind india,en,[]
993,propaganda modi tiger ladakh giving tight slap china strongest pm ever truth showed,en,[]
994,necessary comparison bust propaganda cell projecting false pr image fool indians india,en,[]
995,takleef hui sach bol diya toh propaganda fail ho gaya na,hi,[]
996,aamir khan closer border dispute area shooting bollywood film narenda modi backhand index pointing,en,[]
997,hong kong democracy new chinese law understand exactly happened watch video,en,[]
998,sure exposing someone want expose face tears joy,en,[]
999,bhai bhai bhai face tears joy face tears joy,hi,[]
1000,bill gates george soros illuminati watch video,en,[]
1001,democratic countries join india banning chinese apps allow chinese apps open market freely allow foreign apps like google facebook youtube etc function,en,[]
1002,finally govt bans tiktok chinese apps total shows power people thanks continuously raising voice issue oncoming fist,en,[]
1003,propaganda best one cares reality everything twisted turned make seem like victory dear leader backhand index pointing,en,[]
1004,sources,en,[]
1005,chinese companies donations pmcares fund xiaomi crore huawei crore one plus crore oppo crore tiktok crore,en,[]
1006,rt breaking government india strongly retaliates china brutality posting old pictures opposition,en,"[{'screen_name': 'madeforbrettlee', 'name': 'k', 'id': '620688229'}]"
1007,rt go watch given proofs channel cuts corners endangers flight safety,en,"[{'screen_name': 'flyingbeast320', 'name': 'gaurav taneja', 'id': '959285621490515969'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}, {'screen_name': 'airasiaindian', 'name': 'ywh tester', 'id': '1440259459184357378'}]"
1008,air asia still silent critical safety issues interview get details potential threat every passenger watch video,en,"[{'screen_name': 'flyingbeast320', 'name': 'gaurav taneja', 'id': '959285621490515969'}]"
1009,pretty similar,en,[]
1010,rt mere pyare modiji apka apna diesel follow support patreon,ht,"[{'screen_name': 'iarpitspeaks', 'name': 'arpit sharma', 'id': '1584922483'}]"
1011,rw india big jihadi leftist western nexus us nationalists face screaming fear rw arab countries big jewish leftist western nexus us nationalists face screaming fear rw western countries big jihadi leftist jewish nexus us nationalists face screaming fear,en,[]
1012,petrol price mumbai june june june june june june june june june june june june june,ro,[]
1013,possible realistically boycott china watch video,en,[]
1014,condoms effectiveness contraceptive pill effectiveness even polio vaccine effectiveness baba ramdev says medicine recovery rate deserves nobel prize medicine claim true,en,[]
1015,rt yeh media mein logo ko ladane wala jo bhi karyakram chal raha hain main agar milane wala kaam nahi karunga na toh mera ind,hi,"[{'screen_name': 'raunakrk', 'name': 'raunak kapoor', 'id': '227271467'}]"
1016,stupidest people india always associated bjp loudly crying face,en,[]
1017,happy international yoga day folded hands,en,[]
1018,hahaha,tl,[]
1019,scientific reason superstition,en,[]
1020,people family follow practice eating anything eclipse,en,[]
1021,actually even dare take name china tweets statements forget defending territory,en,[]
1022,make fantasize akhand bharat reality much coward even defend india existing territory claims,en,[]
1023,anyone reading yesterday news flash would conclude soldier ever chinese custody,en,[]
1024,yesterday ani sources said indian soldier chinese custody today china released soldiers custody man facepalming light skin tone,en,[]
1025,rt,hi,"[{'screen_name': 'ajitanjum', 'name': 'ajit anjum', 'id': '102646919'}]"
1026,video explain whole world must get together boycott china china watch video,en,[]
1027,tremendous similarities sure known kill democratic systems independent media army online trolls survive propaganda love degrade minorities consider party gt nation,en,[]
1028,many people doubted sources released video tragic incident yesterday truth open indian govt stop misleading citizens link,en,"[{'screen_name': 'ajaishukla', 'name': 'ajai shukla', 'id': '99276987'}]"
1029,godi media already started defending modi putting blame indian army shameless face vomiting,en,[]
1030,rt news channels ne kia hit wicket toh paranthe par gst ne kia run please follow amp subscribe youtube ch,en,"[{'screen_name': 'iarpitspeaks', 'name': 'arpit sharma', 'id': '1584922483'}]"
1031,rt spoke myths depression difference stress anxiety sadness,en,"[{'screen_name': 'neurophysik', 'name': 'dr sumaiya shaikh', 'id': '42567483'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1032,interview neuroscientist clear biggest myths depression video watch,en,[]
1033,extremely tragic news believe actor taught us dealing suicidal thoughts film,en,[]
1034,best future professor harvard surely prestigious job contribution active journalism missed deeply,en,"[{'screen_name': 'nidhi', 'name': 'nidhi razdan', 'id': '3184454384'}]"
1035,eagerly waiting way approx people recover days anyways even without medicine face tears joy,en,[]
1036,rt ideology spectrum like horseshoe magnet ends similar episode outliers,en,"[{'screen_name': 'factordaily', 'name': 'factordaily', 'id': '3823490952'}]"
1037,cheaper stay night luxury villa maldives stay night private hospital covid treatment gurgaon,en,[]
1038,indians sure shot debt prices face without mouth happens govt spending healthcare little,en,[]
1039,xi jinping facist dictator would also list faked real data,en,[]
1040,top countries highest number coronavirus cases usa trump brazil bolsonaro russia putin india modi uk boris guess common say incompetency arising extreme ego authoritarian tendencies,en,[]
1041,rt breaking delhi hc stays fir senior journalist connection youtube show,en,"[{'screen_name': 'livelawindia', 'name': 'live law', 'id': '1255161552'}, {'screen_name': 'vinoddua7', 'name': 'vinod dua', 'id': '3863857998'}]"
1042,basically long publicly support ideology happily defend crimes amp wrongs see kinds flop actors corrupts criminals vocally supporting better way army trolls defending amp promoting free,en,[]
1043,rw twitter handles tolerate kinds plagiarism theft nonsense name rw unity dedication strong even defend indefensible wonder godse p thakur like people still defended rw unity hai bhai face tears joy,en,[]
1044,detailed explanation india china border issue based multiple retired army officers sources also interview video watch video,en,"[{'screen_name': 'ajaishukla', 'name': 'ajai shukla', 'id': '99276987'}]"
1045,hahaha khane ki pics koi kyun churayega bhala matlab ek baar fekne ki aadat lag gayi toh har cheez mein fekna hai inhe face tears joy,hi,[]
1046,rt detailed conversation amp point limited terminology mov,en,"[{'screen_name': 'ijasoberoi', 'name': 'jas oberoi | ਜੱਸ ਓਬਰੌਏ', 'id': '75497040'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1047,thanks elaborating side lives argument perspective talking marketing aspect blm intent content would use racial equality slogans easier garner support,en,[]
1048,support,en,[]
1049,funny telling read literally explained video watch full video first,en,[]
1050,course open criticism acknowledge valid sharing clipped videos trying mislead people criticism,en,[]
1051,exactly mean clipped video show fact talk history oppression black lives matter mean black lives matter,en,[]
1052,section called liberals twitter love get offended sharing context clips videos difference bjp supporters anyone stumbles upon clip see whole video youtube first,en,[]
1053,analysis usa protests racism india watch video,en,[]
1054,rt youtuber common man commentator tribe million subscribers swear con,en,"[{'screen_name': 'xpresslite', 'name': 'express lite', 'id': '2191874430'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1055,yesterday blind bhakts boycotting twitter start boycotting facebook truth open everyone knows let see delhi police guts take action,en,[]
1056,good one face tears joy face tears joy,en,[]
1057,thank love carryminati fans appreciate lot smiley red heart red heart,en,[]
1058,face tears joy face tears joy,und,[]
1059,today govt gave another jumla launched scheme already launched way fool people backhand index pointing,en,[]
1060,innsbruck,no,[]
1061,one favorite hobbies raw nature experiment filming face savoring food,en,[]
1062,rt need someone cover story help highly appreciated,en,"[{'screen_name': 'ishasharma3103', 'name': 'isha sharma', 'id': '2576496721'}]"
1063,thread backhand index pointing,en,[]
1064,link video,en,[]
1065,stop misquoting people made video explain concept ubi pros cons nowhere said govt watch video properly,en,[]
1066,sad truth people care individual cases rather systematic organized destruction ecology comic,en,"[{'screen_name': 'thetoonguy', 'name': 'green humour', 'id': '281982261'}]"
1067,extremely hateful statements degrades hindus calls muslims jihadis wants mow farmers india guy really needs counseling backhand index pointing,en,"[{'screen_name': 'iyervval', 'name': 'abhijit iyer-mitra', 'id': '1963945884'}]"
1068,true,en,[]
1069,shh keep low profile want hidden identity double agent christo islaamo commie alliance funded cia come open shushing face,en,[]
1070,reason tiktok,en,[]
1071,india gdp growth q q q q latest q data jan march lockdown started th march pretty much corona caused economic crisis hit result govt failed policies,en,[]
1072,unbelievable arnab become even worse worst parody,en,[]
1073,despite vegetarian would consider eating locusts food zany face good source protein pest eating would help environment planet unfortunately swarms sprayed pesticides,en,[]
1074,must watch episode titu talks provides much needed voice neglected sections society like transgenders migrant workers link,en,"[{'screen_name': 'bhuvan_bam', 'name': 'bhuvan bam', 'id': '1668063794'}]"
1075,one person much imagine much govt could done help migrants backhand index pointing,en,[]
1076,rt thank much relating video campaign tweeples watch v,en,"[{'screen_name': 'axombhumiputro', 'name': 'assam bhumiputro', 'id': '4596319153'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1077,interviewed chiropterologist video debunk myths bats source covid watch,en,[]
1078,haha guess,en,[]
1079,jobless twitter trolls sharing left clip latest video take things context defame obviously ignoring right clip propaganda anyone stumbles upon bullshit watch full video understand link,en,[]
1080,crores x crores itne paise toh pmcares jaise gulak mein hi milenge,en,[]
1081,use pmcares fund buy opposition mlas,en,[]
1082,rt whataboutery part series showing modi govt media use propaganda tactics manipulate divi,en,"[{'screen_name': 'sanitarypanels', 'name': 'sanitary panels', 'id': '2569178924'}]"
1083,india nepal border dispute explained watch video,en,[]
1084,rt dehing patkai wildlife sanctuary known amazon east assam last month modi govt gave permission co,en,"[{'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1085,stupidity hyper nationalism indians want akhand bharat pakistanis want gazwa e hind nepalis posting stuff like nationalists lead us war conflict rationalists lead us peace cooperation,en,[]
1086,forceful implementation policies always backfire threaten force people really think honestly fill info health whole app become useless people start filling wrong info spite,en,[]
1087,acts interchangeable justifications used glorify interchangeable,en,[]
1088,replace nathuram godse osama bin laden hindu muslim read pics understand dangerous justifications opindia uses glorify murderers terrorists backhand index pointing,en,[]
1089,total number coronavirus cases india th february th march th april th may,en,[]
1090,thank smiling face smiling eyes,en,[]
1091,rt economist big figures thrown around going huh us simple easy,en,"[{'screen_name': 'meiyangchang', 'name': 'ｍｉｓｔｅｒ\u3000ｃｈａｎｇ', 'id': '99693145'}]"
1092,media jihad zee news funded isi spread corona india kind language people like sudhir chaudhary would use,en,[]
1093,rt thread unparalleled lies shamelessness opindia yesterday showed opindia fabricated f,en,"[{'screen_name': 'free_thinker', 'name': 'pratik sinha', 'id': '7431372'}, {'screen_name': 'altnewshindi', 'name': 'alt news hindi', 'id': '848142738713227264'}]"
1094,dehing patkai wildlife sanctuary known amazon east assam last month modi govt gave permission coal mining inside sanctuary raise voice like aarey save rainforest assam india india,en,[]
1095,rt photo breaks heart million pieces surely worst ever see praying everyone well,en,"[{'screen_name': 'bhuvan_bam', 'name': 'bhuvan bam', 'id': '1668063794'}]"
1096,kerala winning fight covid watch analysis interview public health specialist,en,[]
1097,sad reality backhand index pointing,en,[]
1098,pm modi announces lakh crore economic package people estimated gdp wonderful announcement interesting see details,en,[]
1099,,und,[]
1100,nation wants know backhand index pointing,en,[]
1101,success story kerala fight covid backhand index pointing,en,[]
1102,rt scientists hv drawn attention absence assessment cumulative ecological impacts multiple large hyd,en,"[{'screen_name': 'fridays_india', 'name': 'fridays for future india', 'id': '1138798850473250816'}, {'screen_name': 'moefcc', 'name': 'moef&cc', 'id': '2615251201'}]"
1103,face tears joy face tears joy,und,[]
1104,chronology twitter hatemongers step abuse women incite hindu muslim hate spread fake news step someone complains police employer step deactivate account sir account hacked plz deport sry sir hindu muslim bhai bhai,en,[]
1105,new video alcohol taxes watch,en,[]
1106,rt lockdown announced modi march migrant labour immediately became restive wanted go home six weeks l,en,"[{'screen_name': 'dillidurast', 'name': 'shivam vij 🇮🇳', 'id': '293063175'}]"
1107,latest episode podcast maha bharat ep india republic ep sensex ep gdp listen backhand index pointing,en,[]
1108,matlab kuch bhi face tears joy,hi,[]
1109,governments start home delivery alcohol avoid situations,en,[]
1110,less keep smiley,en,[]
1111,thank half million followers twitter folded hands,en,[]
1112,chronology,en,[]
1113,today mumbai police filed another fir filed arnab goswami one spreading communal hate bandra migrant incident put fake hindu muslim angle previous firs propagating fake hindu muslim angle palghar lynching,en,[]
1114,opinion arnab goswami issue watch video,en,[]
1115,yesterday bjp mla suresh tiwari said buy vegetables muslims today bjp mla brijbhushan caught video threatening muslim vegetable vendor bjp supporters sab changa si discrimination shame us commission criticizing dear govt,en,[]
1116,heartbreaking hear irfan khan death one best actors bollywood truly gem consider favorite film paan singh tomar backhand index pointing,en,[]
1117,rt makes india well india helps garner better understanding mysterious ways,en,"[{'screen_name': 'spotifyindia', 'name': 'spotify india', 'id': '1031461493466783744'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1118,inside europe worst economy one longest intensely researched videos ever made watch,en,[]
1119,whatsapp university se aisa gyaan lekar ab sabun mat khane lag jana aap grinning face sweat,hi,[]
1120,keep trying divert issue sonia gandhi real issue arnab incited communal hatred hindus muslims called debates,en,[]
1121,coming soon youtube video drone shots shot lockdowns greece still working ground report greece,en,[]
1122,rt hurry pass draft entire world state restrictions make impo,en,"[{'screen_name': 'fridays_india', 'name': 'fridays for future india', 'id': '1138798850473250816'}]"
1123,today fingers hurting typing much iphone since apple inc makes brand phones company name contains inc therefore hold sonia gandhi personally responsible anything happens,en,[]
1124,lynchings bjp supporters justify defend mob lynching incidents dadri lynching accused invited yogi adityanath rally jharkhand lynching accused garlanded jayant sinha bjp paid legal fees bjp opposed anti lynching bill rajasthan,en,[]
1125,palghar mob lynching accused arrested two police officers suspended none accused muslim destroys fake communal agenda bjp bhakts high level inquiry ongoing liberals spoke incident compare backhand index pointing,en,[]
1126,jali na face tears joy,pl,[]
1127,episodes free listen first episode already listen give feedback smiley,en,[]
1128,excited announce brand new spotify original podcast maha bharat,en,[]
1129,rt sonia gandhi upa power economic times front page story son law times wh,en,"[{'screen_name': 'rohini_sgh', 'name': 'rohini singh', 'id': '267861878'}]"
1130,negative oil prices mean watch explanatory video,en,[]
1131,journalism straightforward communal hatred scaring people religious lines incite please take action allow channel keep state,en,"[{'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]"
1132,rt year girl dies walking days go home,en,"[{'screen_name': 'satishacharya', 'name': 'satish acharya', 'id': '25106021'}]"
1133,face tears joy,und,[]
1134,practicing hindu atheist deeply offended insult religion support full freedom speech everyone right freely express opinions,en,[]
1135,latest video economic impact coronavirus watch,en,[]
1136,bjp mps andh bhakt gang consistently damaging india international reputation direct result communal hate mongering,en,[]
1137,normal people speak crimes regardless religion demand strong laws mob lynching bjp gang wait crimes hindu victim cry hindu khatre mein hai spew fear communal hatred demand khoon kholna hindus,en,[]
1138,three people brutally killed mob lynching maharashtra mob suspected child thieves bjp cell hyper active mode cuz sadhus usual raise voice create hindu muslim twist story normally silent,en,[]
1139,rt normally post personal videos inspite trolled often time humanity faced w,en,"[{'screen_name': 'jaavedjaaferi', 'name': 'jaaved jaaferi', 'id': '90628174'}]"
1140,challenge interesting age first photo boating kashmir valley second going school first time smiley,en,[]
1141,feeling really sorry hrithik sad cant imagine would go,en,[]
1142,latest global update coronavirus situation watch video,en,[]
1143,rt thank saying,en,"[{'screen_name': 'zoo_bear', 'name': 'mohammed zubair', 'id': '935142655213703168'}, {'screen_name': 'harari_yuval', 'name': 'yuval noah harari', 'id': '816291044325261312'}]"
1144,nerd face,und,[]
1145,rt feel like worse coronavirus,en,"[{'screen_name': 'sanitarypanels', 'name': 'sanitary panels', 'id': '2569178924'}, {'screen_name': 'opindia_com', 'name': 'opindia.com', 'id': '74980737'}, {'screen_name': 'unsubtledesi', 'name': 'nupur j sharma', 'id': '17741799'}]"
1146,rt hey live student housing complex germany covid lockdown came almost everyone decided,en,"[{'screen_name': 'just_screams', 'name': 'internal dark matter', 'id': '2615529134'}, {'screen_name': 'rahulkanwal', 'name': 'rahul kanwal', 'id': '75509967'}]"
1147,states india highest amount testing coronavirus till ladakh delhi kerala rajasthan maharashtra backhand index pointing,en,[]
1148,hahaha bhakts really jobless days face tears joy,en,[]
1149,admit sant rampal best cell team every second day number trending hashtag twitter followers face tears joy,en,[]
1150,positive effects lockdown watch video,en,[]
1151,ndtv oxfam india nice initiative directly support migrant workers contribute,en,[]
1152,new zealand health minister new zealand broke lockdown rules punish prime minister demoted bottommost rank stripped one posts india cm multiple bjp leaders shamelessly violated lockdown rules prime minister even scold,en,[]
1153,rt bhakti aur pagalpan,hi,"[{'screen_name': 'kunalkamra88', 'name': 'kunal kamra', 'id': '2259895735'}]"
1154,air getting clean since last days thanks covidiots burst crackers yesterday night back unhealthy level,en,[]
1155,bhai sahab khade toh aise hain jaise game thrones mein white walkers se ladai karne waale ho face tears joy face tears joy,hi,[]
1156,stupid behavior predictable man facepalming light skin tone,en,[]
1157,,und,[]
1158,tanzania president says corona survive body jesus south africa hundreds people infected evangelical service similar india tablighi jamat source huge cases ethiopia religious leaders repeatedly defying govt orders,en,[]
1159,stupidity everywhere usa church goers say get corona pakistan mosques defy lockdown remain open brazil churches disobey lockdown israel groups ultra orthodox jews disobey govt order india devotees assemble temples ram navami defying lockdown,en,[]
1160,watch video,en,[]
1161,well made meme face tears joy face tears joy,en,[]
1162,drone shot took western edge australia smiley,en,[]
1163,rt friends hello self isolation everyone weird strange stressful times much harder less fortuna,en,"[{'screen_name': 'sidin', 'name': 'sidin whataycute', 'id': '6463042'}]"
1164,got interesting covid test result yesterday video explain procedure result watch,en,[]
1165,rt hundreds streets celebrate ram navmi social distancing guidelines violated called,en,"[{'screen_name': 'nakulssawhney', 'name': 'nakul singh sawhney', 'id': '1083786452'}]"
1166,rt fill blanks astrology profession big fat,en,"[{'screen_name': 'free_thinker', 'name': 'pratik sinha', 'id': '7431372'}]"
1167,got tested coronavirus today results pretty interesting showing zero symptoms explain detail next video,en,[]
1168,modi first stunt caused chaos streets people danced outside groups bursted fire crackers took noisy rallies hope people overdo second stunt otherwise enough fire brigades,en,[]
1169,unbelievable madness doctors health workers attacked people indore extremely shameless disgusting see,en,[]
1170,brazil president brazil bolsonaro added religious activities list essential services proudly promotes going church meeting groups panama panama gender segregated quarantine men go monday wednesday friday women remaining days,en,[]
1171,weirdest reactions coronavirus across world belarus president belarus said drinking vodka visiting sauna keep virus away turkmenistan turkmenistan bans word coronavirus anyone found discussing public jailed police,en,[]
1172,rt man shrugging medium dark skin tone man shrugging medium dark skin tone man shrugging medium dark skin tone,und,"[{'screen_name': 'zoo_bear', 'name': 'mohammed zubair', 'id': '935142655213703168'}]"
1173,rt backhand index pointing medium light skin tone goebbels,hi,"[{'screen_name': 'anuragkashyap72', 'name': 'anurag kashyap', 'id': '2915766225'}]"
1174,new video explaining usa worst affected country coronavirus us china conflict watch,en,[]
1175,arey amit bhai ko bolna spelling mistake kardi humare cyber yodhas thode uneducated hai wo toh bas jo upar se message ata hai us par trend chala dete hai ab kahan inhe snake sanke snack mein difference pata hoga face tears joy face tears joy backhand index pointing,hi,[]
1176,yogi promised buses thousands people assembled bus station wanting go back home promised number buses come pick one blunder another planning promise execution lockdown,en,[]
1177,rt breaking govt begins providing transport stranded migrant labourers walking home villages stat,en,"[{'screen_name': 'sardesairajdeep', 'name': 'rajdeep sardesai', 'id': '56304605'}]"
1178,unbelievable arrogance,en,[]
1179,rt also tried get since busy managed get day,en,"[{'screen_name': 'thedeshbhakt', 'name': 'the deshbhakt 🇮🇳', 'id': '24338525'}, {'screen_name': 'dhruv_rathee', 'name': 'dhruv rathee 🇮🇳', 'id': '730520573701443584'}]"
1180,wonderful states,en,[]
1181,new video effects lockdown people economy watch,en,[]
1182,rt social distancing vegetable markets tirupathi today long line though,en,"[{'screen_name': 'dhanyarajendran', 'name': 'dhanya rajendran', 'id': '60843563'}]"
1183,since schools shut converted temporary night shelters accommodate people give place stay night,en,"[{'screen_name': 'arvindkejriwal', 'name': 'arvind kejriwal', 'id': '405427035'}]"
1184,rt essential items manufacturing transport storage shops id,hi,"[{'screen_name': 'arvindkejriwal', 'name': 'arvind kejriwal', 'id': '405427035'}]"
