,tweet,language
2293,new maha bharat episode india fought polio inspiring story coronavirus times listen,en
2294,evidence wo kya hota hai arnab ko trp dena aur religious polarization failana reason kaafi nahi hai,in
2295,cost iphone pro india cost iphone pro dubai cost return flight ticket dubai cheaper fly dubai buy iphone come back india ridiculous tax system encourages situations,en
2296,gazab bezati communal rw trolls even amit shah support,en
2297,republic tv caught lying,en
2298,rt get well soon,en
2299,data science behind winning ipl watch video,en
2300,bollywood actress became famous bollywood asking people boycott twitter months ago tweeting boycotting bollywood,en
2301,last vlog slovenia watch,en
2302,end year bangladesh overtake india per capita gdp big thank modi blind bhakts modi hai toh mumkin hai,en
2303,ok claim ownership qutub minar,en
2304,akshay kumar ajay devgan nationalists till yesterday today become leftists,en
2305,lw always supports interfaith unity kattar hindutvaaadi kattar islamists get offended things two sides coin,en
2306,new india rw trolls promote interfaith marriages religious harmony abused spread hatred among religions praised foolish tanishq bow like trolls afford buy jewelry anyways,en
2307,finally bollywood shows spine,en
2308,rt many people tweeted videos republic showing soon switch tv set landing page,en
2309,ok eagerly waiting trolled,en
2310,new video trp scandal watch,en
2311,extracting water air good idea would pm modi suggest extract oxygen air breathing pure oxygen poisonous humans air breath oxygen,en
2312,first time republic tv caught manipulating trp back chors also tried dirty tactics,en
2313,look job growth american jumlebaaz,en
2314,azerbaijan vs armenia dispute explained watch video,en
2315,whoever trending rightfully,en
2316,new episode bollywood outsiders watch,en
2317,rt must watch hathras rape case see extent lawlessness provides excellent sharp ove,en
2318,thank confirming uttar pradesh mafia ruled state careful ajay bisht might call part international conspiracy also,en
2319,yogi gunda raj continues,es
2320,hathras coverup watch video,en
2321,b r h yogi gunda raj police women safety stop opposition marching hathras,en
2322,story every gandhi jayanti since past years pm modi shows respect gandhi praises modi hardcore bhakts trend godse zindbaad abuse gandhi,en
2323,hathras nightmare till forcefully burnt dead body opposition leaders arrested protesting india gate blocked stop people protest family blackmailed change statement hired pr agency spread lies rape happen,en
2324,rt,und
2325,new video whatsapp privacy watch,en
2326,first said rape fake news forcefully set body fire family wishes lied forcefully stopped opposition leaders walking protest media entry banned hathras borders sealed,en
2327,police acting like personal mafia fanta baba democracy even allowed walk,en
2328,aap chronology samajhiye big generalization observed way often,en
2329,getting intentionally stung bee demonstrate bad watch new vlog,en
2330,thank showing exceptional courage amazing ground reporting reason people easily see catch lies yogi sarkar police,en
2331,everyone acquitted babri masjid demolition case court says demolition pre planned rath yatra hundreds people died responsible deaths,en
2332,infamous law order model yogi adityanath,en
2333,rt bjp mla,hi
2334,filming among bees wasps slovenia mega series release youtube channel sometime around november,en
2335,merciless criticism independent thinking two necessary traits revolutionary thinking bhagat singh,en
2336,new vlog ljubljana city watch,und
2337,obedience defined submitting oneself authority complying order talking following general rules society agree following rules almost always good thing society,en
2338,said communist openly support capitalism privatization unchecked unregulated capitalism kind privatization leads monopoly exploitation people,en
2339,promoting critical thinking individualism world peace quote ideology obedient promoted war genocide slavery caste system british raj info,en
2340,historically terrible things war genocide slavery resulted disobedience obedience howard zinn,en
2341,rt understand pain farmers need happy farmer happy nation jai hind,en
2342,new video democracy thrashed rajya sabha watch,en
2343,nah means isi keep funding bjp cell employees sell country secrets destroy country within,en
2344,yesterday rajya sabha passed fcra bill restricts use foreign funding ngos bjp passed bill allowing foreign funding political parties retroactively even matlab hypocrisy ki bhi,en
2345,rt summoned september farmers india protest sept samajh mein,en
2346,new vlog austria watch,en
2347,stop laughing ridiculous whole drugs news circus rhea salman khan deepika padukone dia mirza almost randomly pick famous celebrity name target everyday nonsense news keep running godi media headlines,en
2348,true,en
2349,today month anniversary janta curfew day exactly half year since people asked clap bang thalis thought would eradicate coronavirus,en
2350,wrong drug abuse may consequence depression claim pure bullshit keep tweeting nonsense people see fekuness,en
2351,rt two excellent explainers bill broke democracy one watch leas,en
2352,france usa developed countries still farmers suiciding record rate low wages unable survive corporatization modi govt says farmers favour implementing neoliberal policies india,en
2353,unbelievable real death democracy,en
2354,rt cheated broke every rule parliament historic day worst sense word cut rstv,en
2355,last vlog santorini next country watch,en
2356,hahaha free mein mile yaar,en
2357,rt video explains farmers protesting explainer every urban educated needs,en
2358,rt resigned union cabinet protest anti farmer ordinances legislation proud stand farm,en
2359,also th video quite milestone big thank,en
2360,new video farmer ordinances watch,en
2361,must read thread simply amazing,en
2362,decoding time travel dark watch,en
2363,new vlog watch,en
2364,uttar pradesh worst state india health index worst state air pollution worst state law amp order worst state education quality index yogi adityanath new masterstroke agra mughal museum renamed chhatrapati shivaji maharaj museum,en
2365,india podcast thanks massive interest maha bharat india top ranked podcast spotify still know educational podcast explaining indian systems civics history listen free,en
2366,according chaddi gang inciting people shoot citizens okay attacking university students okay giving communal hate speech okay terrorizing people okay give speech promotes hindu muslim unity peace rioter,en
2367,listen speech judge,en
2368,umar khalid arrested alleged role delhi riots give speech promoting unity people caught camera weapons inciting hate still free new india kangana ranaut rightly said democracy country,en
2369,mahabharata tale india present day workings,en
2370,happy announce maha bharat spotify podcast ranked india thanks support check yet episodes covering various aspects india works,en
2371,hypocrisy dharm ke thekedars abuse religions support abuse mine crush,en
2372,swami agnivesh remembered revolutionary agree everything arya samaj ideology inspired hindu atheist beliefs idol worship andh bhakti differentiating mythology history promoting logical scientific thinking secularism,en
2373,new vlog watch,en
2374,rt video one year ago nothing changed words amp voices new day amp date,en
2375,rt strongly wish video trend position youtube would request everyone watch like,en
2376,reality whole issue exposing hypocrisy media govt bmc kangana ranaut watch,en
2377,breaking india broke new world record yesterday highest number new corona cases single day day bjp chief bengal says corona rally,en
2378,since many years leftists liberals saying finally right wing agrees,en
2379,andh bhakts saying never said pakistan look,en
2380,aamir khan india becoming intolerant bhakts anti national go pakistan kangana mumbai pakistan death democracy bhakts yes right living pakistan fascism,en
2381,people getting arrested,en
2382,decoding indian matchmaking also interviewed sima aunty video watch,en
2383,rt journalist republic tv believe work conscience forced take care,en
2384,room tour one luxurious hotel rooms greece watch vlog,en
2385,video gdp growth watch,en
2386,modi hai toh mumkin hai gang india overtakes brazil become worst country total covid cases india breaks world record highest new cases single day india also worst country gdp crash compared g countries,en
2387,,und
2388,even poster original credits,en
2389,poster stolen another game name stolen another game idea stolen another game degrading reputations indians worldwide come original ideas need chindi chori name deshbhakti,en
2390,jumping cliff greece watch vlog,en
2391,hahahaha phir shuru ho gaye everytime govt failure gets exposed farzi distraction starts,en
2392,special video take behind scenes whole process explain make youtube videos also watch,en
2393,thanks supporting students,en
2394,great news aarey everyone fought saving,en
2395,pr management gdp growth rate blame act god spread fake news countries worse pay doggies tv channels make rhea breaking news mann ki baat random topic ban pubg distract people,en
2396,nothing provocative video said fact higher unemployment poverty directly responsible increase crime terrorism stop stupid tactics hide failures,en
2397,support pubg ban,en
2398,exclusive interview prashant bhushan watch,en
2399,decoding standup comedy featuring tanmay bhatt watch,en
2400,students ignored godi media speak,en
2401,,und
2402,finally,en
2403,never modi fault students forced give exams education minister fault economy crash finance minister fault disastrous eia environment minister fault chinese intrusions defence minister fault,en
2404,modi hai toh mumkin hai,hi
2405,new season vlogs santorini watch,en
2406,congrats,en
2407,digital surgical strike students sudhar jao coaching mafia give votes elections people,en
2408,happens shamelessly ignore students,en
2409,rt lost count aspirants written suicidal thoughts editors sa,en
2410,last vlog switzerland watch,en
2411,climbing dangerous mountain vlog lekin zinda hun abhi bhi watch,en
2412,launching youtube series netflix watch give feedback topic unique different link,en
2413,every single day twitter trend postponing jee neet exams still govt full ego unwilling listen,en
2414,rt deeply unfair students india asked sit national exams covid pandemic million,en
2415,sharing link telegram channel,en
2416,belarus protests conventional social media platforms could silenced dictator telegram proved hope pro democracy protestors,en
2417,thailand currently pro democracy protests monarchy facebook took side dictators clamp people voices promote alternative platforms like telegram bow dictators,en
2418,rt demand article indian constitution amp right breathe amp water security,en
2419,new vlog watch video,en
2420,amazing,en
2421,last dictator europe overthrown revolution watch video,en
2422,rt students trending media trying best divert trending,en
2423,paradox tolerance read discussing book issue freedom expression,en
2424,news anchors made scapegoats apologize,en
2425,hahaha thanks,en
2426,finally new vlog watch,en
2427,thank youtube india quick response issue fixed next vlog releasing half hour,en
2428,million tweets would stupid modi govt keep ignoring request potentially lakh votes lose next elections obey,en
2429,thank,en
2430,since last days waiting release next vlog youtube wrongly flagged vlog channel reused content completely demonetized whole youtube channel long correct annoying,en
2431,number trend twitter india,en
2432,rt thank u ur support also expose prime reasons non postponment,en
2433,already students died suicide sc decision watch video,en
2434,movie like trailer book pretty creative,en
2435,rt time supported praised modi govt today feel wrong bjp,en
2436,wah supreme court roll first prashant bhushan case refusing postpone exams validating fund even come rti,en
2437,postpone neet jee sake students,en
2438,bangalore riots importance tolerance watch video,en
2439,happy independence day new vlog also today,en
2440,rt hum sawal bhi uthayenge hum tirange bhi lehrayenge,hi
2441,indian journalist dare ask prime minister real freedom press,en
2442,sorry tweet tweets second tweet,en
2443,prashant bhushan held guilty contempt court charges tweet made cji landmark day history india supreme court concluded whole institution destabilized tweet,en
2444,new video explaining unique political system lebanon crisis caused watch,en
2445,rt hate filled television debate literally killed someone today many people die inside outsid,en
2446,switzerland world expensive country watch ground report,en
2447,entire government lebanon resigned defence minister finance minister enviornment minister whole cabinet resigned prime minister acknowledged failure dealing economic crisis health crisis blast,en
2448,latest vlog visit cinema double bed instead seats watch,en
2449,rt failure understanding climate science house already burning making hotter giving,en
2450,nowadays video thumbnails ready made janta even start making video,en
2451,swimming switzerland latest vlog watch,en
2452,upsurge nationalism led world war ii atomic bombings society must reject self centered nationalism world must unite one threats mayor hiroshima th anniversary nuclear bomb blasts,en
2453,last vlog italy watch,en
2454,looks like anti hindu want hindus die corona care hindu lives made tweet,en
2455,jamaat spreading coronavirus least one guy wearing mask thanks,en
2456,one year ago supported removal article promised development result exact opposite watch video,en
2457,,und
2458,dr kafeel khan jailed three times ridiculous charges still jail perfect example system crushes job watch video,en
2459,got scammed vatican city watch latest vlog,en
2460,trump planning ban tiktok usa soon,en
2461,finally video pros cons nep watch,en
2462,rt posting videos world show unfamiliar put lightly round,en
2463,say something nice something nice wrong criticize make habit think independently,en
2464,explained need one year old video,en
2465,rigid separation science commerce arts stream removed revolutionary move students study choose subjects flexibility study chemistry politics finance biology amazing,en
2466,rt surgery,en
2467,traveling dirtiest city europe watch video,en
2468,true good point,en
2469,kashmir still get g internet students expected study online classes complete education basic right denied people almost one year since article removal promised equal status,en
2470,venice sink tried make vlog bit informative based feedback watch,en
2471,kapil mishra defaming hindus whatsapp nonsense real hindus credit chor like take credit things actually politcians like kapil mishra even build decent footpath mohalla fool people taj mahal,en
2472,first vlog give feedback like see watch,en
2473,supreme court given one month time centre earlier month true done month interesting coincided today,en
2474,link video link news,en
2475,today released video equality women indian army questioned govt granting permanent commission women pm govt changed rule permanent commission granted women indian army maybe coincidence happy see,en
2476,yes compromise work run stable govt yes yes opinion,en
2477,looks like trolls made video find hard understand simple sentences parties opposite ideologies aligning together good work common middle ground individual u turn ideology power amp money bad,en
2478,new video explaining rajasthan crisis sachin pilot ashok gehlot watch,en
2479,k subscribers new channel hours thanks love let see hit k tomorrow link,en
2480,thanks bhai,hi
2481,rt congratulations cracking million subscribers launching vlog channel,en
2482,big announcement watch video,en
2483,yes hindu atheist,en
2484,outer appearance matter real hindus never use religion politics dhandha difference,en
2485,thing main hindu atheist hun,en
2486,main hindu hun aur mere dharm ka mazak aap jaise log uda rahe hai rameshji behalf hindus please apni netagiri band karo mere dharm ke upar,hi
2487,total number coronavirus cases india cross million mark almost every day new record broken highest daily new cases,en
2488,unbelievable low govt go blocked enviornmental websites raising voice help people send suggestions draft,en
2489,new masterstroke firing job renamed unpaid leave years,en
2490,explain history president erdogan turkey secularism video watch,en
2491,huge respect sachin pilot disagreements normal happen everywhere cowards power hungry politcians join party opposite ideology,en
2492,rt eia draft evil india eliminates post facto clearance public hearings reduced days worst part,en
2493,nah santa claus se zyada resemblance hai,in
2494,rt important read share,en
2495,sir problems understanding english language think need attend english language classes mocking fake whatsapp forward chhatrapati shivaji maharaj,en
2496,new eia draft destroy indian environment save watch video,en
2497,rt thank pic via,en
2498,yes three questions also turkey world largest prison journalists even teachers tax collectors scientests lawyers jailed opposing erdogan,en
2499,read infamous purges erdogan,en
2500,erdogan basically running muslim version bjp milking terror attacks instigate hate community self victimization invader history masjid politics hide economic failure scapegoating minorities targetting intellectuals amp seculars,en
2501,problem encounters watch video,en
2502,remember vivek tiwari case nothing enjoy next time innocent family members also killed fake encounter police caught cash encounter scam costs lakh bribe every fake encounter,en
2503,fake encounters sign total anarchy failure state people may support remember country world without rule law ever achieved long term stability peace amp development,en
2504,chinese link digital signatures corporate india unaware fact digital signatures applied indian companies like emudhra actually chinese connections serious threat plz check insert dsc usb amp see properties,en
2505,video give update covid vaccines development across world watch,en
2506,rt,und
2507,pm could shown scientific temper consulting experts give accurate prediction habitual liar black money back days demonetisation problems days corona battle days,en
2508,,und
2509,india crosses russia become third worst country total number covid cases back march pm modi confidently said coronavirus battle last days,en
2510,alt news fact check modi hospital visit even raised question earlier fact check clears reality read,en
2511,discussing covid impacted students teachers parents schools watch video,en
2512,rt andhbhakts ruin things pm visit region would sent message lickers ne forward ki thali,en
2513,let highlight pr case missed seeing,en
2514,building modi fake pr image nothing national interest fact harming national interest see people busy defending modi rather defending india including jai hind,en
2515,propaganda modi tiger ladakh giving tight slap china strongest pm ever truth showed,en
2516,necessary comparison bust propaganda cell projecting false pr image fool indians,en
2517,takleef hui sach bol diya toh propaganda fail ho gaya na,hi
2518,aamir khan closer border dispute area shooting bollywood film narenda modi,en
2519,hong kong democracy new chinese law understand exactly happened watch video,en
2520,sure exposing someone want expose,en
2521,bhai bhai bhai,hi
2522,bill gates george soros illuminati watch video,en
2523,democratic countries join india banning chinese apps allow chinese apps open market freely allow foreign apps like google facebook youtube etc function,en
2524,finally govt bans tiktok chinese apps total shows power people thanks continuously raising voice issue,en
2525,propaganda best one cares reality everything twisted turned make seem like victory dear leader,en
2526,sources,en
2527,chinese companies donations pmcares fund xiaomi crore huawei crore one plus crore oppo crore tiktok crore,en
2528,rt breaking government india strongly retaliates china brutality posting old pictures opposition,en
2529,rt go watch given proofs channel cuts corners endangers flight safety,en
2530,air asia still silent critical safety issues interview get details potential threat every passenger watch video,en
2531,pretty similar,en
2532,rt mere pyare modiji apka apna diesel follow support patreon,ht
2533,rw india big jihadi leftist western nexus us nationalists rw arab countries big jewish leftist western nexus us nationalists rw western countries big jihadi leftist jewish nexus us nationalists,en
2534,petrol price mumbai june june june june june june june june june june june june june,ro
2535,possible realistically boycott china watch video,en
2536,condoms effectiveness contraceptive pill effectiveness even polio vaccine effectiveness baba ramdev says medicine recovery rate deserves nobel prize medicine claim true,en
2537,rt yeh media mein logo ko ladane wala jo bhi karyakram chal raha hain main agar milane wala kaam nahi karunga na toh mera ind,hi
2538,stupidest people india always associated bjp,en
2539,happy international yoga day,en
2540,hahaha,tl
2541,scientific reason superstition,en
2542,people family follow practice eating anything eclipse,en
2543,actually even dare take name china tweets statements forget defending territory,en
2544,make fantasize akhand bharat reality much coward even defend india existing territory claims,en
2545,anyone reading yesterday news flash would conclude soldier ever chinese custody,en
2546,yesterday ani sources said indian soldier chinese custody today china released soldiers custody,en
2547,rt,hi
2548,video explain whole world must get together boycott china watch video,en
2549,tremendous similarities sure known kill democratic systems independent media army online trolls survive propaganda love degrade minorities consider party gt nation,en
2550,many people doubted sources released video tragic incident yesterday truth open indian govt stop misleading citizens link,en
2551,godi media already started defending modi putting blame indian army shameless,en
2552,rt news channels ne kia hit wicket toh paranthe par gst ne kia run please follow amp subscribe youtube ch,en
2553,rt spoke myths depression difference stress anxiety sadness,en
2554,interview neuroscientist clear biggest myths depression video watch,en
2555,extremely tragic news believe actor taught us dealing suicidal thoughts film,en
2556,best future professor harvard surely prestigious job contribution active journalism missed deeply,en
2557,eagerly waiting way approx people recover days anyways even without medicine,en
2558,rt ideology spectrum like horseshoe magnet ends similar episode outliers,en
2559,cheaper stay night luxury villa maldives stay night private hospital covid treatment gurgaon,en
2560,indians sure shot debt prices happens govt spending healthcare little,en
2561,xi jinping facist dictator would also list faked real data,en
2562,top countries highest number coronavirus cases usa trump brazil bolsonaro russia putin india modi uk boris guess common say incompetency arising extreme ego authoritarian tendencies,en
2563,rt breaking delhi hc stays fir senior journalist connection youtube show,en
2564,basically long publicly support ideology happily defend crimes amp wrongs see kinds flop actors corrupts criminals vocally supporting better way army trolls defending amp promoting free,en
2565,rw twitter handles tolerate kinds plagiarism theft nonsense name rw unity dedication strong even defend indefensible wonder godse p thakur like people still defended rw unity hai bhai,en
2566,detailed explanation india china border issue based multiple retired army officers sources also interview video watch video,en
2567,hahaha khane ki pics koi kyun churayega bhala matlab ek baar fekne ki aadat lag gayi toh har cheez mein fekna hai inhe,hi
2568,rt detailed conversation amp point limited terminology mov,en
2569,thanks elaborating side lives argument perspective talking marketing aspect blm intent content would use racial equality slogans easier garner support,en
2570,support,en
2571,funny telling read literally explained video watch full video first,en
2572,course open criticism acknowledge valid sharing clipped videos trying mislead people criticism,en
2573,exactly mean clipped video show fact talk history oppression black lives matter mean black lives matter,en
2574,section called liberals twitter love get offended sharing context clips videos difference bjp supporters anyone stumbles upon clip see whole video youtube first,en
2575,analysis usa protests racism india watch video,en
2576,rt youtuber common man commentator tribe million subscribers swear con,en
2577,yesterday blind bhakts boycotting twitter start boycotting facebook truth open everyone knows let see delhi police guts take action,en
2578,good one,en
2579,thank love carryminati fans appreciate lot,en
2580,,und
2581,today govt gave another jumla launched scheme already launched way fool people,en
2582,innsbruck,no
2583,one favorite hobbies raw nature experiment filming,en
2584,rt need someone cover story help highly appreciated,en
2585,thread,en
2586,link video,en
2587,stop misquoting people made video explain concept ubi pros cons nowhere said govt watch video properly,en
2588,sad truth people care individual cases rather systematic organized destruction ecology comic,en
2589,extremely hateful statements degrades hindus calls muslims jihadis wants mow farmers india guy really needs counseling,en
2590,true,en
2591,shh keep low profile want hidden identity double agent christo islaamo commie alliance funded cia come open,en
2592,reason tiktok,en
2593,india gdp growth q q q q latest q data jan march lockdown started th march pretty much corona caused economic crisis hit result govt failed policies,en
2594,unbelievable arnab become even worse worst parody,en
2595,despite vegetarian would consider eating locusts food good source protein pest eating would help environment planet unfortunately swarms sprayed pesticides,en
2596,must watch episode titu talks provides much needed voice neglected sections society like transgenders migrant workers link,en
2597,one person much imagine much govt could done help migrants,en
2598,rt thank much relating video campaign tweeples watch v,en
2599,interviewed chiropterologist video debunk myths bats source covid watch,en
2600,haha guess,en
2601,jobless twitter trolls sharing left clip latest video take things context defame obviously ignoring right clip propaganda anyone stumbles upon bullshit watch full video understand link,en
2602,crores x crores itne paise toh pmcares jaise gulak mein hi milenge,en
2603,use pmcares fund buy opposition mlas,en
2604,rt whataboutery part series showing modi govt media use propaganda tactics manipulate divi,en
2605,india nepal border dispute explained watch video,en
2606,rt dehing patkai wildlife sanctuary known amazon east assam last month modi govt gave permission co,en
2607,stupidity hyper nationalism indians want akhand bharat pakistanis want gazwa e hind nepalis posting stuff like nationalists lead us war conflict rationalists lead us peace cooperation,en
2608,forceful implementation policies always backfire threaten force people really think honestly fill info health whole app become useless people start filling wrong info spite,en
2609,acts interchangeable justifications used glorify interchangeable,en
2610,replace nathuram godse osama bin laden hindu muslim read pics understand dangerous justifications opindia uses glorify murderers terrorists,en
2611,total number coronavirus cases india th february th march th april th may,en
2612,thank,en
2613,rt economist big figures thrown around going huh us simple easy,en
2614,media jihad zee news funded isi spread corona india kind language people like sudhir chaudhary would use,en
2615,rt thread unparalleled lies shamelessness opindia yesterday showed opindia fabricated f,en
2616,dehing patkai wildlife sanctuary known amazon east assam last month modi govt gave permission coal mining inside sanctuary raise voice like aarey save rainforest assam india,en
2617,rt photo breaks heart million pieces surely worst ever see praying everyone well,en
2618,kerala winning fight covid watch analysis interview public health specialist,en
2619,sad reality,en
2620,pm modi announces lakh crore economic package people estimated gdp wonderful announcement interesting see details,en
2621,,und
2622,nation wants know,en
2623,success story kerala fight covid,en
2624,rt scientists hv drawn attention absence assessment cumulative ecological impacts multiple large hyd,en
2625,,und
2626,chronology twitter hatemongers step abuse women incite hindu muslim hate spread fake news step someone complains police employer step deactivate account sir account hacked plz deport sry sir hindu muslim bhai bhai,en
2627,new video alcohol taxes watch,en
2628,rt lockdown announced modi march migrant labour immediately became restive wanted go home six weeks l,en
2629,latest episode podcast maha bharat ep india republic ep sensex ep gdp listen,en
2630,matlab kuch bhi,hi
2631,governments start home delivery alcohol avoid situations,en
2632,less keep,en
2633,thank half million followers twitter,en
2634,chronology,en
2635,today mumbai police filed another fir filed arnab goswami one spreading communal hate bandra migrant incident put fake hindu muslim angle previous firs propagating fake hindu muslim angle palghar lynching,en
2636,opinion arnab goswami issue watch video,en
2637,yesterday bjp mla suresh tiwari said buy vegetables muslims today bjp mla brijbhushan caught video threatening muslim vegetable vendor bjp supporters sab changa si discrimination shame us commission criticizing dear govt,en
2638,heartbreaking hear irfan khan death one best actors bollywood truly gem consider favorite film paan singh tomar,en
2639,rt makes india well india helps garner better understanding mysterious ways,en
2640,inside europe worst economy one longest intensely researched videos ever made watch,en
2641,whatsapp university se aisa gyaan lekar ab sabun mat khane lag jana aap,hi
2642,keep trying divert issue sonia gandhi real issue arnab incited communal hatred hindus muslims called debates,en
2643,coming soon youtube video drone shots shot lockdowns greece still working ground report greece,en
2644,rt hurry pass draft entire world state restrictions make impo,en
2645,today fingers hurting typing much iphone since apple inc makes brand phones company name contains inc therefore hold sonia gandhi personally responsible anything happens,en
2646,lynchings bjp supporters justify defend mob lynching incidents dadri lynching accused invited yogi adityanath rally jharkhand lynching accused garlanded jayant sinha bjp paid legal fees bjp opposed anti lynching bill rajasthan,en
2647,palghar mob lynching accused arrested two police officers suspended none accused muslim destroys fake communal agenda bjp bhakts high level inquiry ongoing liberals spoke incident compare,en
2648,jali na,pl
2649,episodes free listen first episode already listen give feedback,en
2650,excited announce brand new spotify original podcast maha bharat,en
2651,rt sonia gandhi upa power economic times front page story son law times wh,en
2652,negative oil prices mean watch explanatory video,en
2653,journalism straightforward communal hatred scaring people religious lines incite please take action allow channel keep state,en
2654,rt year girl dies walking days go home,en
2655,,und
2656,practicing hindu atheist deeply offended insult religion support full freedom speech everyone right freely express opinions,en
2657,latest video economic impact coronavirus watch,en
2658,bjp mps andh bhakt gang consistently damaging india international reputation direct result communal hate mongering,en
2659,normal people speak crimes regardless religion demand strong laws mob lynching bjp gang wait crimes hindu victim cry hindu khatre mein hai spew fear communal hatred demand khoon kholna hindus,en
2660,three people brutally killed mob lynching maharashtra mob suspected child thieves bjp cell hyper active mode cuz sadhus usual raise voice create hindu muslim twist story normally silent,en
2661,rt normally post personal videos inspite trolled often time humanity faced w,en
2662,challenge interesting age first photo boating kashmir valley second going school first time,en
2663,feeling really sorry hrithik cant imagine would go,en
2664,latest global update coronavirus situation watch video,en
2665,rt thank saying,en
2666,,und
2667,rt feel like worse coronavirus,en
2668,rt hey live student housing complex germany covid lockdown came almost everyone decided,en
2669,states india highest amount testing coronavirus till ladakh delhi kerala rajasthan maharashtra,en
2670,hahaha bhakts really jobless days,en
2671,admit sant rampal best cell team every second day number trending hashtag twitter followers,en
2672,positive effects lockdown watch video,en
2673,ndtv oxfam india nice initiative directly support migrant workers contribute,en
2674,health minister new zealand broke lockdown rules punish prime minister demoted bottommost rank stripped one posts cm multiple bjp leaders shamelessly violated lockdown rules prime minister even scold,en
2675,rt bhakti aur pagalpan,hi
2676,air getting clean since last days thanks covidiots burst crackers yesterday night back unhealthy level,en
2677,bhai sahab khade toh aise hain jaise game thrones mein white walkers se ladai karne waale ho,hi
2678,stupid behavior predictable,en
2679,,und
2680,tanzania president says corona survive body jesus south africa hundreds people infected evangelical service similar india tablighi jamat source huge cases ethiopia religious leaders repeatedly defying govt orders,en
2681,stupidity everywhere usa church goers say get corona pakistan mosques defy lockdown remain open brazil churches disobey lockdown israel groups ultra orthodox jews disobey govt order india devotees assemble temples ram navami defying lockdown,en
2682,watch video,en
2683,well made meme,en
2684,drone shot took western edge australia,en
2685,rt friends hello self isolation everyone weird strange stressful times much harder less fortuna,en
2686,got interesting covid test result yesterday video explain procedure result watch,en
2687,rt hundreds streets celebrate ram navmi social distancing guidelines violated called,en
2688,rt fill blanks astrology profession big fat,en
2689,got tested coronavirus today results pretty interesting showing zero symptoms explain detail next video,en
2690,modi first stunt caused chaos streets people danced outside groups bursted fire crackers took noisy rallies hope people overdo second stunt otherwise enough fire brigades,en
2691,unbelievable madness doctors health workers attacked people indore extremely shameless disgusting see,en
2692,president brazil bolsonaro added religious activities list essential services proudly promotes going church meeting groups panama gender segregated quarantine men go monday wednesday friday women remaining days,en
2693,weirdest reactions coronavirus across world president belarus said drinking vodka visiting sauna keep virus away turkmenistan bans word coronavirus anyone found discussing public jailed police,en
2694,rt,und
2695,rt goebbels,hi
2696,new video explaining usa worst affected country coronavirus us china conflict watch,en
2697,arey amit bhai ko bolna spelling mistake kardi humare cyber yodhas thode uneducated hai wo toh bas jo upar se message ata hai us par trend chala dete hai ab kahan inhe snake sanke snack mein difference pata hoga,hi
2698,yogi promised buses thousands people assembled bus station wanting go back home promised number buses come pick one blunder another planning promise execution lockdown,en
2699,rt breaking govt begins providing transport stranded migrant labourers walking home villages stat,en
2700,unbelievable arrogance,en
2701,rt also tried get since busy managed get day,en
2702,wonderful states,en
2703,new video effects lockdown people economy watch,en
2704,rt social distancing vegetable markets tirupathi today long line though,en
2705,since schools shut converted temporary night shelters accommodate people give place stay night,en
2706,rt essential items manufacturing transport storage shops id,hi
2707,bad planning good people help others depend people everything govt must bring urgent economic package help families need,en
2708,cm yogi adiyanath breaks lockdown rules first day shameless,en
2709,strong step necessary safety everyone,en
2710,funny thing trolls stop trolling instantly start praising soon start blind bhakti bjp like scindia etc self respect emotions,en
2711,india rank happiness index years rank rank rank rank rank rank direct result rising inequality unemployment corruption communal hatred falling freedom democracy,en
2712,rt wow new till one worry videos,en
2713,finally,en
2714,lol,und
2715,hello second latest video suddenly showing back search results latest tab views suddenly spiked back normal latest video still gone missing please acknowledge weird glitch amp correct,en
2716,hi getting ridiculous second time row latest video suddenly disappeared search results trending tab latest video tab subscriptions tab please acknowledge glitch correct asap,en
2717,total number people got coronavirus successfully recovered crosses mark active cases worldwide,en
2718,rt country reels corona spread goi still going ahead rs crore plan renovating raj,en
2719,link latest video,en
2720,released video coronavirus th feb video said coronavirus limited china time true bjp dogs like vivek agnihotri taking clip old video passing recent statement watch latest video updated info,en
2721,unbelievable many incidents people came streets groups clap stupidity limits modi speech writers need exact concise delivering message whatsapp bhuddi needs spoon fed,en
2722,new video latest updates coronavirus watch,en
2723,stay home today obey safety probably need curfews like next weeks,en
2724,rt planet keep amp save without forests survive must fight like su,en
2725,ridiculous amount misinformation video coronavirus disappear hour self imposed curfew needs days weeks lockdowns slow spread,en
2726,thanks quick reply first hours video fact showing search results latest video tab etc suddenly disappeared also views crashed,en
2727,hello latest video suddenly disappeared latest videos tab show search results either moreover realtime views suddenly unusually crashed never happened please look glitch correct soon possible,en
2728,learn oil prices crashed saves billions dollars indian economy watch,en
2729,comparison look canadian pm said citizens,en
2730,germany package billion offer unlimited credit keep businesses companies jobs afloat uk planned billion spending package million fund help people work individuals business companies,en
2731,new zealand rescue package billion support people wages give tax cuts support aviation sector italy billion package support small businesses companies closing also freezing tax loan payments boosting unemployment benefits,en
2732,whole world go massive economic loss cuz coronavirus lockdowns counter steps taken governments france payment taxes rent water electricity gas suspended immediate billion grant businesses facing bankruptcy,en
2733,new video explaining us presidential elections watch,en
2734,gaumutra gobar party listen hindu mahasabha intellectuals claiming treat everything coronavirus cancer height superstition,en
